"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","SH%","SV%","PDO"
"2017-04-15 - Bruins 3, Senators 4","Ottawa Senators","Limited ReportFull ReportSeries Report","61.983333333333","54","62","46.55","37","41","47.44","29","29","50.00","4","3","57.14","1.9","1.94","49.52","20","26","43.48","6","7","46.15","0","1","0.00","0.00","80.00","13.79","89.66","1.034"
"2017-04-15 - Flames 2, Ducks 3","Anaheim Ducks","Limited ReportFull ReportSeries Report","60","69","63","52.27","48","51","48.48","29","37","43.94","3","2","60.00","2.48","3.31","42.85","31","35","46.97","11","15","42.31","1","2","33.33","11.11","83.33","10.34","94.59","1.049"
"2017-04-15 - Maple Leafs 4, Capitals 3","Washington Capitals","Limited ReportFull ReportSeries Report","91.883333333333","112","96","53.85","77","70","52.38","50","51","49.50","3","4","42.86","3.52","3.93","47.27","49","43","53.26","15","22","40.54","0","1","0.00","0.00","92.31","6.00","92.16","0.982"
"2017-04-15 - Predators 5, Blackhawks 0","Chicago Blackhawks","Limited ReportFull ReportSeries Report","60","51","58","46.79","36","37","49.32","30","29","50.85","0","5","0.00","2.06","2.88","41.68","22","29","43.14","9","10","47.37","0","3","0.00","0.00","57.14","0.00","82.76","0.828"
"2017-04-16 - Canadiens 3, Rangers 1","New York Rangers","Limited ReportFull ReportSeries Report","60","47","51","47.96","32","38","45.71","21","29","42.00","1","3","25.00","1.78","2.93","37.73","19","29","39.58","9","15","37.50","0","1","0.00","0.00","90.00","4.76","89.66","0.944"
"2017-04-16 - Oilers 1, Sharks 0","San Jose Sharks","Limited ReportFull ReportSeries Report","60","57","54","51.35","38","32","54.29","23","22","51.11","0","1","0.00","1.96","2.19","47.18","27","24","52.94","9","8","52.94","0","1","0.00","0.00","83.33","0.00","95.45","0.955"
"2017-04-16 - Penguins 5, Blue Jackets 4","Columbus Blue Jackets","Limited ReportFull ReportSeries Report","73.166666666667","67","94","41.61","47","65","41.96","37","47","44.05","4","5","44.44","2.62","6.52","28.64","30","48","38.46","11","24","31.43","3","5","37.50","37.50","72.22","10.81","89.36","1.002"
"2017-04-16 - Wild 1, Blues 3","St Louis Blues","Limited ReportFull ReportSeries Report","60","46","79","36.80","39","56","41.05","31","41","43.06","3","1","75.00","3.18","3.31","49.00","20","36","35.71","10","13","43.48","1","1","50.00","12.50","88.89","9.68","97.56","1.072"
"2017-04-17 - Blackhawks 2, Predators 3","Nashville Predators","Limited ReportFull ReportSeries Report","76.733333333333","94","65","59.12","64","47","57.66","49","36","57.65","3","2","60.00","2.92","2.08","58.36","36","19","65.45","11","8","57.89","3","1","75.00","42.86","83.33","6.12","94.44","1.006"
"2017-04-17 - Capitals 3, Maple Leafs 4","Toronto Maple Leafs","Limited ReportFull ReportSeries Report","61.616666666667","71","52","57.72","47","41","53.41","28","26","51.85","4","3","57.14","3.32","2.33","58.75","35","28","55.56","12","5","70.59","3","2","60.00","37.50","60.00","14.29","88.46","1.027"
"2017-04-17 - Ducks 5, Flames 4","Calgary Flames","Limited ReportFull ReportSeries Report","61.5","62","56","52.54","45","45","50.00","32","27","54.24","4","5","44.44","3.33","1.74","65.72","30","16","65.22","12","4","75.00","3","2","60.00","27.27","50.00","12.50","81.48","0.940"
"2017-04-17 - Senators 4, Bruins 3","Boston Bruins","Limited ReportFull ReportSeries Report","65.716666666667","49","56","46.67","33","40","45.21","20","32","38.46","3","4","42.86","1.79","2.59","40.79","21","26","44.68","8","11","42.11","2","3","40.00","40.00","72.73","15.00","87.50","1.025"
"2017-04-18 - Canadiens 1, Rangers 2","New York Rangers","Limited ReportFull ReportSeries Report","60","60","50","54.55","42","37","53.16","32","24","57.14","2","1","66.67","2.77","1.88","59.58","24","21","53.33","13","9","59.09","2","1","66.67","20.00","88.89","6.25","95.83","1.021"
"2017-04-18 - Oilers 0, Sharks 7","San Jose Sharks","Limited ReportFull ReportSeries Report","60","70","53","56.91","50","34","59.52","32","23","58.18","7","0","100.00","4.44","2.03","68.58","39","24","61.90","13","5","72.22","4","0","100.00","44.44","100.00","21.88","100.00","1.219"
"2017-04-18 - Penguins 4, Blue Jackets 5","Columbus Blue Jackets","Limited ReportFull ReportSeries Report","60","65","62","51.18","52","43","54.74","34","31","52.31","5","4","55.56","4.58","3.43","57.17","38","31","55.07","17","16","51.52","3","3","50.00","27.27","72.73","14.71","87.10","1.018"
"2017-04-19 - Capitals 5, Maple Leafs 4","Toronto Maple Leafs","Limited ReportFull ReportSeries Report","60","67","56","54.47","45","39","53.57","34","27","55.74","4","5","44.44","2.69","1.7","61.29","31","24","56.36","12","6","66.67","3","1","75.00","37.50","66.67","11.76","81.48","0.932"
"2017-04-19 - Ducks 3, Flames 1","Calgary Flames","Limited ReportFull ReportSeries Report","60","59","47","55.66","50","36","58.14","37","25","59.68","1","3","25.00","2.4","2.85","45.76","19","22","46.34","6","13","31.58","1","1","50.00","20.00","90.91","2.70","88.00","0.907"
"2017-04-19 - Senators 1, Bruins 0","Boston Bruins","Limited ReportFull ReportSeries Report","60","49","50","49.49","38","38","50.00","22","27","44.90","0","1","0.00","1.53","1.58","49.18","20","13","60.61","7","9","43.75","0","1","0.00","0.00","83.33","0.00","96.30","0.963"
"2017-04-19 - Wild 2, Blues 0","St Louis Blues","Limited ReportFull ReportSeries Report","60","50","49","50.51","36","37","49.32","28","28","50.00","0","2","0.00","1.75","1.77","49.70","21","20","51.22","6","7","46.15","0","0","-","0.00","100.00","0.00","92.86","0.929"
"2017-04-20 - Blackhawks 1, Predators 4","Nashville Predators","Limited ReportFull ReportSeries Report","60","52","59","46.85","36","43","45.57","26","31","45.61","4","1","80.00","3.29","2.59","55.95","28","27","50.91","10","8","55.56","2","0","100.00","22.22","100.00","15.38","96.77","1.122"
"2017-04-20 - Blue Jackets 2, Penguins 5","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","51","72","41.46","41","56","42.27","32","51","38.55","5","2","71.43","3.12","3.35","48.17","34","38","47.22","14","15","48.28","3","1","75.00","25.00","92.31","15.63","96.08","1.117"
"2017-04-20 - Rangers 3, Canadiens 2","Montreal Canadiens","Limited ReportFull ReportSeries Report","74.366666666667","80","72","52.63","52","44","54.17","36","36","50.00","2","3","40.00","0","0","-","4","4","50.00","0","0","-","0","0","-","-","-","5.56","91.67","0.972"
"2017-04-20 - Sharks 3, Oilers 4","Edmonton Oilers","Limited ReportFull ReportSeries Report","78.25","107","56","65.64","69","42","62.16","48","30","61.54","4","3","57.14","4.03","1.83","68.78","35","21","62.50","15","8","65.22","1","1","50.00","12.50","80.00","8.33","90.00","0.983"
"2017-04-21 - Bruins 3, Senators 2","Ottawa Senators","Limited ReportFull ReportSeries Report","90.316666666667","84","86","49.41","65","57","53.28","43","39","52.44","2","3","40.00","3.1","2.43","56.04","32","37","46.38","15","8","65.22","2","1","66.67","20.00","85.71","4.65","92.31","0.970"
"2017-04-21 - Maple Leafs 1, Capitals 2","Washington Capitals","Limited ReportFull ReportSeries Report","61.066666666667","58","63","47.93","42","41","50.60","28","25","52.83","2","1","66.67","2.51","2.44","50.73","24","22","52.17","11","12","47.83","1","1","50.00","16.67","87.50","7.14","96.00","1.031"
"2017-04-22 - Blues 4, Wild 3","Minnesota Wild","Limited ReportFull ReportSeries Report","69.7","72","54","57.14","50","39","56.18","37","27","57.81","3","4","42.86","3.04","2.31","56.88","27","28","49.09","10","11","47.62","1","3","25.00","14.29","66.67","8.11","85.19","0.933"
"2017-04-22 - Canadiens 1, Rangers 3","New York Rangers","Limited ReportFull ReportSeries Report","60","51","67","43.22","37","40","48.05","23","28","45.10","3","1","75.00","2.91","1.98","59.48","26","31","45.61","9","10","47.37","1","0","100.00","25.00","100.00","13.04","96.43","1.095"
"2017-04-22 - Oilers 3, Sharks 1","San Jose Sharks","Limited ReportFull ReportSeries Report","60","70","48","59.32","44","31","58.67","28","21","57.14","1","3","25.00","2.51","1.84","57.77","34","21","61.82","15","7","68.18","1","2","33.33","11.11","50.00","3.57","85.71","0.893"
"2017-04-23 - Capitals 2, Maple Leafs 1","Toronto Maple Leafs","Limited ReportFull ReportSeries Report","66.516666666667","67","70","48.91","45","50","47.37","38","36","51.35","1","2","33.33","1.94","2.16","47.37","29","30","49.15","12","9","57.14","1","1","50.00","11.11","87.50","2.63","94.44","0.971"
"2017-04-23 - Senators 3, Bruins 2","Boston Bruins","Limited ReportFull ReportSeries Report","66.5","51","58","46.79","43","42","50.59","30","29","50.85","2","3","40.00","2.12","2.39","47.03","18","23","43.90","7","5","58.33","1","0","100.00","14.29","100.00","6.67","89.66","0.963"
"2017-04-26 - Oilers 5, Ducks 3","Anaheim Ducks","Limited ReportFull ReportSeries Report","60","72","59","54.96","57","43","57.00","36","32","52.94","3","5","37.50","3.21","4.24","43.13","37","34","52.11","15","17","46.88","2","3","40.00","20.00","80.00","8.33","84.38","0.927"
"2017-04-26 - Predators 4, Blues 3","St Louis Blues","Limited ReportFull ReportSeries Report","60","62","48","56.36","44","44","50.00","30","32","48.39","3","4","42.86","2.17","3.15","40.76","31","25","55.36","6","9","40.00","2","3","40.00","40.00","66.67","10.00","87.50","0.975"
"2017-04-27 - Penguins 3, Capitals 2","Washington Capitals","Limited ReportFull ReportSeries Report","60","83","41","66.94","54","33","62.07","35","21","62.50","2","3","40.00","2.42","1.67","59.11","42","19","68.85","13","7","65.00","0","1","0.00","0.00","75.00","5.71","85.71","0.914"
"2017-04-27 - Rangers 1, Senators 2","Ottawa Senators","Limited ReportFull ReportSeries Report","60","69","64","51.88","52","48","52.00","43","35","55.13","2","1","66.67","3.5","2.99","53.93","31","27","53.45","19","13","59.38","0","0","-","0.00","100.00","4.65","97.14","1.018"
"2017-04-28 - Oilers 2, Ducks 1","Anaheim Ducks","Limited ReportFull ReportSeries Report","60","85","48","63.91","67","39","63.21","40","23","63.49","1","2","33.33","3.83","3.24","54.16","36","23","61.02","18","11","62.07","0","1","0.00","0.00","83.33","2.50","91.30","0.938"
"2017-04-28 - Predators 2, Blues 3","St Louis Blues","Limited ReportFull ReportSeries Report","60","45","63","41.67","34","39","46.58","20","24","45.45","3","2","60.00","2.05","1.9","51.80","24","33","42.11","6","5","54.55","1","1","50.00","25.00","66.67","15.00","91.67","1.067"
"2017-04-29 - Penguins 6, Capitals 2","Washington Capitals","Limited ReportFull ReportSeries Report","60","88","45","66.17","55","35","61.11","36","24","60.00","2","6","25.00","3.16","2.72","53.81","39","14","73.58","12","8","60.00","2","2","50.00","28.57","66.67","5.56","75.00","0.806"
"2017-04-29 - Rangers 5, Senators 6","Ottawa Senators","Limited ReportFull ReportSeries Report","82.9","79","83","48.77","55","64","46.22","34","48","41.46","6","5","54.55","2.97","3.38","46.80","36","36","50.00","13","16","44.83","4","0","100.00","50.00","100.00","17.65","89.58","1.072"
"2017-04-30 - Blues 1, Predators 3","Nashville Predators","Limited ReportFull ReportSeries Report","60","59","48","55.14","46","33","58.23","34","23","59.65","3","1","75.00","3.64","1.58","69.77","30","23","56.60","10","6","62.50","1","1","50.00","11.11","80.00","8.82","95.65","1.045"
"2017-04-30 - Ducks 6, Oilers 3","Edmonton Oilers","Limited ReportFull ReportSeries Report","60","61","50","54.95","37","39","48.68","27","28","49.09","3","6","33.33","2.39","2.93","44.98","30","29","50.85","11","12","47.83","2","2","50.00","33.33","77.78","11.11","78.57","0.897"
"2017-05-01 - Capitals 3, Penguins 2","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","63.216666666667","55","63","46.61","41","45","47.67","30","33","47.62","2","3","40.00","2.63","3.45","43.25","32","32","50.00","13","10","56.52","0","0","-","0.00","100.00","6.67","90.91","0.976"
"2017-05-02 - Blues 1, Predators 2","Nashville Predators","Limited ReportFull ReportSeries Report","60","59","55","51.75","43","44","49.43","25","33","43.10","2","1","66.67","2.79","3.63","43.43","31","30","50.82","9","13","40.91","1","1","50.00","33.33","90.91","8.00","96.97","1.050"
"2017-05-02 - Senators 1, Rangers 4","New York Rangers","Limited ReportFull ReportSeries Report","60","56","54","50.91","45","35","56.25","30","27","52.63","4","1","80.00","2.81","1.72","62.11","31","16","65.96","19","6","76.00","3","0","100.00","30.00","100.00","13.33","96.30","1.096"
"2017-05-03 - Capitals 2, Penguins 3","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","39","72","35.14","28","48","36.84","19","38","33.33","3","2","60.00","1.54","2.65","36.83","20","34","37.04","10","10","50.00","2","0","100.00","22.22","100.00","15.79","94.74","1.105"
"2017-05-03 - Ducks 4, Oilers 3","Edmonton Oilers","Limited ReportFull ReportSeries Report","60.75","61","69","46.92","41","49","45.56","32","39","45.07","3","4","42.86","3.24","3.88","45.50","31","39","44.29","15","16","48.39","3","1","75.00","25.00","91.67","9.38","89.74","0.991"
"2017-05-04 - Senators 1, Rangers 4","New York Rangers","Limited ReportFull ReportSeries Report","60","58","57","50.43","46","35","56.79","30","23","56.60","4","1","80.00","3.45","1.72","66.71","34","18","65.38","18","7","72.00","3","0","100.00","25.00","100.00","13.33","95.65","1.090"
"2017-05-05 - Oilers 3, Ducks 4","Anaheim Ducks","Limited ReportFull ReportSeries Report","86.95","102","72","58.62","82","60","57.75","64","38","62.75","4","3","57.14","4.97","4.08","54.94","49","42","53.85","20","22","47.62","1","2","33.33","6.67","85.71","6.25","92.11","0.984"
"2017-05-05 - Predators 1, Blues 2","St Louis Blues","Limited ReportFull ReportSeries Report","60","54","55","49.54","42","30","58.33","32","22","59.26","2","1","66.67","2.61","1.96","57.03","27","26","50.94","10","6","62.50","1","0","100.00","14.29","100.00","6.25","95.45","1.017"
"2017-05-06 - Penguins 2, Capitals 4","Washington Capitals","Limited ReportFull ReportSeries Report","60","66","52","55.93","46","35","56.79","32","22","59.26","4","2","66.67","4.5","2.06","68.62","34","26","56.67","11","10","52.38","1","0","100.00","12.50","100.00","12.50","90.91","1.034"
"2017-05-06 - Rangers 4, Senators 5","Ottawa Senators","Limited ReportFull ReportSeries Report","66.466666666667","79","54","59.40","52","43","54.74","37","33","52.86","5","4","55.56","2.96","2.43","54.88","35","26","57.38","17","13","56.67","4","2","66.67","33.33","81.82","13.51","87.88","1.014"
"2017-05-07 - Blues 1, Predators 3","Nashville Predators","Limited ReportFull ReportSeries Report","60","46","52","46.94","31","36","46.27","18","24","42.86","3","1","75.00","2.55","1.72","59.76","19","16","54.29","6","6","50.00","1","1","50.00","25.00","80.00","16.67","95.83","1.125"
"2017-05-07 - Ducks 1, Oilers 7","Edmonton Oilers","Limited ReportFull ReportSeries Report","60","76","66","53.52","57","55","50.89","35","35","50.00","7","1","87.50","4.52","2.88","61.09","41","24","63.08","17","11","60.71","4","0","100.00","36.36","100.00","20.00","97.14","1.171"
"2017-05-08 - Capitals 5, Penguins 2","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","38","51","42.70","26","38","40.63","18","26","40.91","2","5","28.57","1.4","2.09","40.09","16","26","38.10","7","7","50.00","2","3","40.00","40.00","40.00","11.11","80.77","0.919"
"2017-05-09 - Senators 4, Rangers 2","New York Rangers","Limited ReportFull ReportSeries Report","60","72","42","63.16","52","35","59.77","39","26","60.00","2","4","33.33","3.53","1.93","64.64","36","18","66.67","15","7","68.18","2","1","66.67","18.18","83.33","5.13","84.62","0.897"
"2017-05-10 - Oilers 1, Ducks 2","Anaheim Ducks","Limited ReportFull ReportSeries Report","60","65","50","56.52","45","34","56.96","30","24","55.56","2","1","66.67","3.08","1.61","65.68","33","22","60.00","14","8","63.64","1","1","50.00","11.11","83.33","6.67","95.83","1.025"
"2017-05-10 - Penguins 2, Capitals 0","Washington Capitals","Limited ReportFull ReportSeries Report","60","61","48","55.96","42","39","51.85","29","28","50.88","0","2","0.00","2.44","2.85","46.15","28","24","53.85","13","11","54.17","0","1","0.00","0.00","88.89","0.00","92.86","0.929"
"2017-05-12 - Predators 3, Ducks 2","Anaheim Ducks","Limited ReportFull ReportSeries Report","69.4","61","77","44.20","47","58","44.76","29","46","38.67","2","3","40.00","3.2","3.63","46.87","31","34","47.69","12","17","41.38","0","1","0.00","0.00","92.31","6.90","93.48","1.004"
"2017-05-13 - Senators 2, Penguins 1","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","64.983333333333","56","60","48.28","34","46","42.50","28","35","44.44","1","2","33.33","2.17","2.12","50.47","27","27","50.00","9","10","47.37","1","2","33.33","14.29","77.78","3.57","94.29","0.979"
"2017-05-14 - Predators 3, Ducks 5","Anaheim Ducks","Limited ReportFull ReportSeries Report","60","50","59","45.87","38","49","43.68","27","33","45.00","5","3","62.50","3.49","2.98","53.94","19","30","38.78","9","15","37.50","2","2","50.00","33.33","81.82","18.52","90.91","1.094"
"2017-05-15 - Senators 0, Penguins 1","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","57","35","61.96","39","28","58.21","29","23","55.77","1","0","100.00","2.01","1.05","65.72","26","11","70.27","8","4","66.67","1","0","100.00","12.50","100.00","3.45","100.00","1.034"
"2017-05-16 - Ducks 1, Predators 2","Nashville Predators","Limited ReportFull ReportSeries Report","60","75","38","66.37","53","31","63.10","40","20","66.67","2","1","66.67","3.36","1.66","66.97","32","13","71.11","11","4","73.33","1","0","100.00","10.00","100.00","5.00","95.00","1.000"
"2017-05-17 - Penguins 1, Senators 5","Ottawa Senators","Limited ReportFull ReportSeries Report","60","52","62","45.61","40","45","47.06","29","26","52.73","5","1","83.33","2.08","2.67","43.79","23","19","54.76","9","7","56.25","4","1","80.00","57.14","83.33","17.24","96.15","1.134"
"2017-05-18 - Ducks 3, Predators 2","Nashville Predators","Limited ReportFull ReportSeries Report","70.416666666667","74","62","54.41","54","43","55.67","34","37","47.89","2","3","40.00","3.77","2.6","59.21","29","21","58.00","13","13","50.00","0","1","0.00","0.00","90.00","5.88","91.89","0.978"
"2017-05-19 - Penguins 3, Senators 2","Ottawa Senators","Limited ReportFull ReportSeries Report","60","52","50","50.98","39","41","48.75","26","35","42.62","2","3","40.00","2.76","2.83","49.44","28","27","50.91","15","12","55.56","2","1","66.67","18.18","90.91","7.69","91.43","0.991"
"2017-05-20 - Predators 3, Ducks 1","Anaheim Ducks","Limited ReportFull ReportSeries Report","60","66","66","50.00","51","48","51.52","33","29","53.23","1","3","25.00","3.01","3.38","47.16","30","25","54.55","9","8","52.94","1","2","33.33","14.29","60.00","3.03","89.66","0.927"
"2017-05-21 - Senators 0, Penguins 7","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","56","47","54.37","44","28","61.11","36","25","59.02","7","0","100.00","2.41","2","54.66","23","17","57.50","9","9","50.00","4","0","100.00","50.00","100.00","19.44","100.00","1.194"
"2017-05-22 - Ducks 3, Predators 6","Nashville Predators","Limited ReportFull ReportSeries Report","60","35","73","32.41","26","51","33.77","18","41","30.51","6","3","66.67","2.45","3.2","43.40","18","30","37.50","8","10","44.44","2","2","50.00","33.33","77.78","33.33","92.68","1.260"
"2017-05-23 - Penguins 1, Senators 2","Ottawa Senators","Limited ReportFull ReportSeries Report","60","46","75","38.02","38","58","39.58","30","46","39.47","2","1","66.67","2.46","3.19","43.51","13","34","27.66","4","15","21.05","0","1","0.00","0.00","90.91","6.67","97.83","1.045"
"2017-05-25 - Senators 2, Penguins 3","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","85.15","71","60","54.20","55","40","57.89","42","29","59.15","3","2","60.00","2.78","1.88","59.56","33","24","57.89","13","7","65.00","1","2","33.33","7.69","71.43","7.14","93.10","1.002"
"2017-05-29 - Predators 3, Penguins 5","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","28","46","37.84","14","37","27.45","12","26","31.58","5","3","62.50","0.9","1.75","34.08","14","22","38.89","2","7","22.22","0","2","0.00","0.00","50.00","41.67","88.46","1.301"
"2017-05-31 - Predators 1, Penguins 4","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","41","71","36.61","33","51","39.29","27","38","41.54","4","1","80.00","1.39","2.76","33.49","12","31","27.91","5","8","38.46","2","1","66.67","40.00","87.50","14.81","97.37","1.122"
"2017-06-03 - Penguins 1, Predators 5","Nashville Predators","Limited ReportFull ReportSeries Report","60","60","51","54.05","40","39","50.63","33","28","54.10","5","1","83.33","2.09","2.3","47.62","23","19","54.76","10","8","55.56","3","1","75.00","33.33","87.50","15.15","96.43","1.116"
"2017-06-05 - Penguins 1, Predators 4","Nashville Predators","Limited ReportFull ReportSeries Report","60","50","57","46.73","32","42","43.24","26","24","52.00","4","1","80.00","2.82","3.05","48.04","23","26","46.94","11","17","39.29","3","1","75.00","33.33","91.67","15.38","95.83","1.112"
"2017-06-08 - Predators 0, Penguins 6","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","37","50","42.53","30","34","46.88","24","24","50.00","6","0","100.00","2.05","1.66","55.23","23","18","56.10","12","4","75.00","3","0","100.00","30.00","100.00","25.00","100.00","1.250"
"2017-06-11 - Penguins 2, Predators 0","Nashville Predators","Limited ReportFull ReportSeries Report","60","56","41","57.73","44","31","58.67","27","29","48.21","0","2","0.00","2.86","2.9","49.62","26","20","56.52","9","11","45.00","0","2","0.00","0.00","81.82","0.00","93.10","0.931"
