"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","SH%","SV%","PDO"
"2008-10-14 - Avalanche 4, Flames 5","Calgary Flames","Limited ReportFull Report","60","59","43","57.84","46","36","56.10","35","29","54.69","5","4","55.56","2.73","2.41","53.08","26","18","59.09","11","10","52.38","4","3","57.14","40.00","70.00","14.29","86.21","1.005"
"2008-10-14 - Blue Jackets 2, Sharks 5","San Jose Sharks","Limited ReportFull Report","60","51","58","46.79","33","41","44.59","25","33","43.10","5","2","71.43","2.04","2.67","43.28","24","30","44.44","6","12","33.33","2","0","100.00","33.33","100.00","20.00","93.94","1.139"
"2008-10-14 - Ducks 3, Kings 6","Los Angeles Kings","Limited ReportFull Report","60","45","46","49.45","37","36","50.68","23","26","46.94","6","3","66.67","3.36","1.99","62.80","26","22","54.17","9","9","50.00","2","2","50.00","33.33","71.43","26.09","88.46","1.145"
"2008-10-14 - Flyers 2, Penguins 3","Pittsburgh Penguins","Limited ReportFull Report","64.816666666667","62","54","53.45","39","40","49.37","28","30","48.28","3","2","60.00","2.43","1.76","58.00","28","23","54.90","11","6","64.71","1","2","33.33","12.50","60.00","10.71","93.33","1.040"
"2008-10-14 - Wild 4, Thrashers 2","Atlanta Thrashers","Limited ReportFull Report","60","51","44","53.68","43","36","54.43","26","26","50.00","2","4","33.33","1.85","2.67","40.98","14","17","45.16","4","13","23.53","0","4","0.00","0.00","66.67","7.69","84.62","0.923"
"2008-10-15 - Bruins 3, Canadiens 4","Montreal Canadiens","Limited ReportFull Report","65","63","73","46.32","41","47","46.59","28","34","45.16","3","3","50.00","2.85","2.47","53.61","31","25","55.36","14","5","73.68","3","2","60.00","25.00","60.00","10.71","91.18","1.019"
"2008-10-15 - Coyotes 1, Blackhawks 4","Chicago Blackhawks","Limited ReportFull Report","60","53","49","51.96","37","36","50.68","30","30","50.00","4","1","80.00","2.43","2.12","53.40","27","23","54.00","11","9","55.00","3","0","100.00","27.27","100.00","13.33","96.67","1.100"
"2008-10-15 - Oilers 3, Ducks 2","Anaheim Ducks","Limited ReportFull Report","60","61","47","56.48","49","41","54.44","35","28","55.56","2","3","40.00","2.49","2.76","47.36","33","30","52.38","13","6","68.42","0","2","0.00","0.00","60.00","5.71","89.29","0.950"
"2008-10-15 - Predators 4, Stars 6","Dallas Stars","Limited ReportFull Report","60","60","44","57.69","44","32","57.89","28","19","59.57","6","4","60.00","3.76","1.65","69.50","27","17","61.36","13","6","68.42","3","3","50.00","33.33","40.00","21.43","78.95","1.004"
"2008-10-15 - Sabres 3, Rangers 1","New York Rangers","Limited ReportFull Report","60","50","33","60.24","32","24","57.14","20","19","51.28","1","3","25.00","1.73","2.65","39.46","20","17","54.05","10","10","50.00","0","2","0.00","0.00","77.78","5.00","84.21","0.892"
"2008-10-16 - Canucks 4, Red Wings 3","Detroit Red Wings","Limited ReportFull Report","60.45","70","50","58.33","52","39","57.14","35","29","54.69","3","4","42.86","2.72","2.63","50.90","29","30","49.15","6","13","31.58","1","2","33.33","16.67","81.82","8.57","86.21","0.948"
"2008-10-16 - Capitals 4, Penguins 3","Pittsburgh Penguins","Limited ReportFull Report","60","48","66","42.11","36","40","47.37","26","30","46.43","3","4","42.86","2.35","1.68","58.24","20","28","41.67","7","6","53.85","1","2","33.33","16.67","50.00","11.54","86.67","0.982"
"2008-10-16 - Devils 1, Thrashers 0","Atlanta Thrashers","Limited ReportFull Report","60","47","63","42.73","37","45","45.12","25","35","41.67","0","1","0.00","2.14","2.8","43.29","19","29","39.58","8","11","42.11","0","1","0.00","0.00","87.50","0.00","97.14","0.971"
"2008-10-16 - Flyers 2, Avalanche 5","Colorado Avalanche","Limited ReportFull Report","60","50","37","57.47","42","24","63.64","34","18","65.38","5","2","71.43","2.89","2.1","57.90","32","17","65.31","16","9","64.00","3","1","75.00","21.43","87.50","14.71","88.89","1.036"
"2008-10-16 - Islanders 4, Lightning 3","Tampa Bay Lightning","Limited ReportFull Report","60.85","58","58","50.00","48","44","52.17","36","36","50.00","3","4","42.86","2.96","2.62","53.04","30","22","57.69","13","8","61.90","3","2","60.00","27.27","60.00","8.33","88.89","0.972"
"2008-10-16 - Stars 1, Blues 6","St Louis Blues","Limited ReportFull Report","60","44","52","45.83","37","42","46.84","23","30","43.40","6","1","85.71","2.12","2.04","50.98","22","21","51.16","5","7","41.67","0","1","0.00","0.00","85.71","26.09","96.67","1.228"
"2008-10-16 - Wild 6, Panthers 2","Florida Panthers","Limited ReportFull Report","60","53","49","51.96","38","42","47.50","26","34","43.33","2","6","25.00","1.67","2.47","40.33","15","22","40.54","5","8","38.46","1","3","25.00","20.00","62.50","7.69","82.35","0.900"
"2008-10-17 - Canucks 2, Sabres 5","Buffalo Sabres","Limited ReportFull Report","60","55","50","52.38","39","36","52.00","31","25","55.36","5","2","71.43","2.66","1.77","60.03","24","18","57.14","10","11","47.62","3","1","75.00","30.00","87.50","16.13","92.00","1.081"
"2008-10-17 - Coyotes 3, Senators 6","Ottawa Senators","Limited ReportFull Report","60","43","61","41.35","34","44","43.59","26","37","41.27","6","3","66.67","2.33","1.64","58.64","26","33","44.07","10","10","50.00","2","1","66.67","28.57","90.00","23.08","91.89","1.150"
"2008-10-17 - Hurricanes 3, Kings 4","Los Angeles Kings","Limited ReportFull Report","63.35","45","52","46.39","37","41","47.44","24","26","48.00","4","3","57.14","1.98","2.17","47.62","23","22","51.11","9","11","45.00","1","2","33.33","14.29","71.43","16.67","88.46","1.051"
"2008-10-17 - Maple Leafs 0, Rangers 1","New York Rangers","Limited ReportFull Report","65","76","43","63.87","57","33","63.33","32","21","60.38","0","0","-","4.79","2.61","64.72","48","22","68.57","27","5","84.38","0","0","-","0.00","100.00","0.00","100.00","1.000"
"2008-10-17 - Oilers 4, Flames 3","Calgary Flames","Limited ReportFull Report","60","52","61","46.02","43","46","48.31","29","35","45.31","3","4","42.86","2.69","3.1","46.46","30","25","54.55","12","13","48.00","1","3","25.00","11.11","72.73","10.34","88.57","0.989"
"2008-10-17 - Predators 3, Blue Jackets 5","Columbus Blue Jackets","Limited ReportFull Report","60","44","57","43.56","33","42","44.00","28","30","48.28","5","3","62.50","2.31","2.2","51.31","21","23","47.73","16","8","66.67","5","1","83.33","38.46","87.50","17.86","90.00","1.079"
"2008-10-17 - Sharks 0, Ducks 4","Anaheim Ducks","Limited ReportFull Report","60","43","59","42.16","36","52","40.91","20","38","34.48","4","0","100.00","2.34","3.95","37.20","22","30","42.31","10","16","38.46","2","0","100.00","33.33","100.00","20.00","100.00","1.200"
"2008-10-18 - Avalanche 5, Stars 4","Dallas Stars","Limited ReportFull Report","60","61","40","60.40","46","30","60.53","30","22","57.69","4","5","44.44","2.68","1.66","61.81","31","20","60.78","14","7","66.67","2","1","66.67","18.18","75.00","13.33","77.27","0.906"
"2008-10-18 - Blackhawks 3, Blues 4","St Louis Blues","Limited ReportFull Report","65","58","47","55.24","43","32","57.33","29","26","52.73","3","3","50.00","3.55","2.07","63.15","25","22","53.19","10","7","58.82","3","2","60.00","33.33","66.67","10.34","88.46","0.988"
"2008-10-18 - Blue Jackets 3, Predators 6","Nashville Predators","Limited ReportFull Report","60","47","51","47.96","38","35","52.05","30","26","53.57","6","3","66.67","2.87","2.15","57.16","17","22","43.59","9","6","60.00","3","3","50.00","37.50","40.00","20.00","88.46","1.085"
"2008-10-18 - Bruins 4, Senators 2","Ottawa Senators","Limited ReportFull Report","60","55","48","53.40","35","36","49.30","23","27","46.00","2","4","33.33","1.61","2.25","41.69","20","31","39.22","5","13","27.78","0","4","0.00","0.00","63.64","8.70","85.19","0.939"
"2008-10-18 - Coyotes 1, Canadiens 4","Montreal Canadiens","Limited ReportFull Report","60","55","62","47.01","47","39","54.65","33","29","53.23","4","1","80.00","2.94","2.04","58.97","30","29","50.85","17","14","54.84","2","1","66.67","14.29","88.89","12.12","96.55","1.087"
"2008-10-18 - Devils 4, Capitals 3","Washington Capitals","Limited ReportFull Report","65","58","58","50.00","43","45","48.86","27","37","42.19","3","3","50.00","2.71","2.37","53.37","31","23","57.41","9","7","56.25","1","1","50.00","12.50","80.00","11.11","91.89","1.030"
"2008-10-18 - Flames 2, Oilers 3","Edmonton Oilers","Limited ReportFull Report","60","48","76","38.71","38","49","43.68","27","33","45.00","3","2","60.00","2.33","3.07","43.22","27","32","45.76","10","12","45.45","2","1","66.67","25.00","90.00","11.11","93.94","1.051"
"2008-10-18 - Flyers 4, Sharks 5","San Jose Sharks","Limited ReportFull Report","61.416666666667","81","40","66.94","62","29","68.13","45","17","72.58","5","4","55.56","4.75","2.02","70.19","43","18","70.49","22","10","68.75","3","3","50.00","16.67","62.50","11.11","76.47","0.876"
"2008-10-18 - Islanders 0, Panthers 2","Florida Panthers","Limited ReportFull Report","60","65","49","57.02","53","39","57.61","36","31","53.73","2","0","100.00","3.23","1.75","64.80","27","18","60.00","9","8","52.94","0","0","-","0.00","100.00","5.56","100.00","1.056"
"2008-10-18 - Maple Leafs 1, Penguins 4","Pittsburgh Penguins","Limited ReportFull Report","60","51","59","46.36","36","40","47.37","25","27","48.08","4","1","80.00","2.46","2.27","51.98","27","22","55.10","13","5","72.22","3","1","75.00","33.33","80.00","16.00","96.30","1.123"
"2008-10-18 - Rangers 4, Red Wings 5","Detroit Red Wings","Limited ReportFull Report","60.383333333333","72","47","60.50","62","38","62.00","45","32","58.44","5","4","55.56","3.1","2.25","57.93","31","23","57.41","13","7","65.00","4","2","66.67","33.33","66.67","11.11","87.50","0.986"
"2008-10-18 - Sabres 2, Thrashers 3","Atlanta Thrashers","Limited ReportFull Report","65","72","55","56.69","55","41","57.29","37","30","55.22","2","2","50.00","3.68","2.41","60.38","37","24","60.66","11","6","64.71","1","1","50.00","11.11","66.67","5.41","93.33","0.987"
"2008-10-18 - Wild 1, Lightning 0","Tampa Bay Lightning","Limited ReportFull Report","65","59","38","60.82","43","29","59.72","32","21","60.38","0","0","-","2.21","1.18","65.15","35","14","71.43","10","1","90.91","0","0","-","0.00","100.00","0.00","100.00","1.000"
"2008-10-19 - Canucks 2, Blackhawks 4","Chicago Blackhawks","Limited ReportFull Report","60","35","53","39.77","32","34","48.48","26","30","46.43","4","2","66.67","2.75","6.62","29.32","18","31","36.73","6","12","33.33","3","2","60.00","50.00","81.82","15.38","93.33","1.087"
"2008-10-19 - Hurricanes 3, Ducks 1","Anaheim Ducks","Limited ReportFull Report","60","70","38","64.81","55","32","63.22","33","24","57.89","1","3","25.00","3.18","2.77","53.50","38","15","71.70","11","6","64.71","0","1","0.00","0.00","75.00","3.03","87.50","0.905"
"2008-10-20 - Avalanche 4, Kings 3","Los Angeles Kings","Limited ReportFull Report","60","57","28","67.06","43","25","63.24","29","16","64.44","3","4","42.86","3.48","1.31","72.57","24","14","63.16","13","5","72.22","1","1","50.00","12.50","50.00","10.34","75.00","0.853"
"2008-10-20 - Panthers 1, Canadiens 3","Montreal Canadiens","Limited ReportFull Report","60","63","68","48.09","46","45","50.55","34","36","48.57","3","1","75.00","3.38","2.29","59.65","27","29","48.21","12","10","54.55","1","1","50.00","9.09","87.50","8.82","97.22","1.060"
"2008-10-20 - Penguins 2, Bruins 1","Boston Bruins","Limited ReportFull Report","65","64","45","58.72","48","36","57.14","36","32","52.94","1","1","50.00","2.47","2.53","49.44","27","23","54.00","11","9","55.00","0","1","0.00","0.00","87.50","2.78","96.88","0.997"
"2008-10-20 - Stars 2, Rangers 1","New York Rangers","Limited ReportFull Report","60","59","47","55.66","43","39","52.44","29","27","51.79","1","2","33.33","2.23","1.61","58.06","26","16","61.90","9","7","56.25","1","1","50.00","16.67","75.00","3.45","92.59","0.960"
"2008-10-21 - Bruins 2, Sabres 3","Buffalo Sabres","Limited ReportFull Report","65","51","54","48.57","37","42","46.84","30","32","48.39","2","2","50.00","1.66","2.31","41.87","17","21","44.74","6","9","40.00","1","1","50.00","20.00","85.71","6.67","93.75","1.004"
"2008-10-21 - Canucks 2, Blue Jackets 4","Columbus Blue Jackets","Limited ReportFull Report","60","52","40","56.52","41","31","56.94","33","25","56.90","4","2","66.67","2.76","2.09","56.98","25","19","56.82","14","9","60.87","3","2","60.00","25.00","75.00","12.12","92.00","1.041"
"2008-10-21 - Capitals 1, Flames 2","Calgary Flames","Limited ReportFull Report","60","51","54","48.57","41","45","47.67","28","31","47.46","2","1","66.67","2.35","2.71","46.48","25","28","47.17","7","12","36.84","0","1","0.00","0.00","88.89","7.14","96.77","1.039"
"2008-10-21 - Ducks 3, Maple Leafs 2","Toronto Maple Leafs","Limited ReportFull Report","65","83","52","61.48","63","32","66.32","38","21","64.41","2","2","50.00","3.7","1.62","69.52","41","25","62.12","17","6","73.91","2","0","100.00","25.00","100.00","5.26","90.48","0.957"
"2008-10-21 - Thrashers 2, Lightning 3","Tampa Bay Lightning","Limited ReportFull Report","61.683333333333","58","62","48.33","49","45","52.13","38","33","53.52","3","2","60.00","3.52","2.34","60.08","37","29","56.06","14","13","51.85","0","2","0.00","0.00","83.33","7.89","93.94","1.018"
"2008-10-22 - Oilers 0, Blackhawks 3","Chicago Blackhawks","Limited ReportFull Report","60","50","39","56.18","37","28","56.92","30","23","56.60","3","0","100.00","2.43","1.33","64.69","28","14","66.67","9","5","64.29","1","0","100.00","12.50","100.00","10.00","100.00","1.100"
"2008-10-22 - Panthers 3, Senators 1","Ottawa Senators","Limited ReportFull Report","60","70","44","61.40","55","31","63.95","42","21","66.67","1","3","25.00","3.85","1.66","69.91","40","27","59.70","17","9","65.38","1","2","33.33","7.14","60.00","2.38","85.71","0.881"
"2008-10-22 - Red Wings 4, Blues 3","St Louis Blues","Limited ReportFull Report","60","51","57","47.22","40","46","46.51","24","34","41.38","3","4","42.86","2.85","2.61","52.24","28","24","53.85","13","11","54.17","2","3","40.00","25.00","70.00","12.50","88.24","1.007"
"2008-10-22 - Sharks 7, Flyers 6","Philadelphia Flyers","Limited ReportFull Report","65","50","62","44.64","39","43","47.56","29","35","45.31","6","6","50.00","2.38","3.11","43.32","18","28","39.13","10","13","43.48","3","5","37.50","37.50","58.33","20.69","82.86","1.035"
"2008-10-22 - Stars 0, Devils 5","New Jersey Devils","Limited ReportFull Report","60","46","35","56.79","38","25","60.32","29","21","58.00","5","0","100.00","2.86","2.01","58.67","31","22","58.49","13","9","59.09","2","0","100.00","20.00","100.00","17.24","100.00","1.172"
"2008-10-23 - Capitals 1, Coyotes 2","Phoenix Coyotes","Limited ReportFull Report","60","61","61","50.00","50","46","52.08","34","32","51.52","2","1","66.67","3.47","2.66","56.62","30","28","51.72","16","11","59.26","2","0","100.00","13.33","100.00","5.88","96.88","1.028"
"2008-10-23 - Flames 5, Predators 3","Nashville Predators","Limited ReportFull Report","60","59","57","50.86","50","39","56.18","38","27","58.46","3","5","37.50","3.13","2.91","51.79","27","16","62.79","5","10","33.33","0","4","0.00","0.00","42.86","7.89","81.48","0.894"
"2008-10-23 - Hurricanes 1, Penguins 4","Pittsburgh Penguins","Limited ReportFull Report","60","55","50","52.38","43","33","56.58","35","25","58.33","4","1","80.00","3.93","1.41","73.60","29","20","59.18","16","6","72.73","2","0","100.00","13.33","100.00","11.43","96.00","1.074"
"2008-10-23 - Maple Leafs 4, Bruins 2","Boston Bruins","Limited ReportFull Report","60","58","57","50.43","39","47","45.35","28","37","43.08","2","4","33.33","2.12","3.09","40.73","29","25","53.70","9","9","50.00","2","1","66.67","40.00","85.71","7.14","89.19","0.963"
"2008-10-23 - Oilers 1, Avalanche 4","Colorado Avalanche","Limited ReportFull Report","60","42","58","42.00","32","34","48.48","25","26","49.02","4","1","80.00","1.89","2.16","46.65","23","29","44.23","8","12","40.00","4","1","80.00","50.00","85.71","16.00","96.15","1.122"
"2008-10-23 - Sabres 4, Wild 3","Minnesota Wild","Limited ReportFull Report","60.733333333333","50","41","54.95","39","33","54.17","33","24","57.89","3","4","42.86","2.11","1.87","52.96","23","21","52.27","10","7","58.82","2","2","50.00","20.00","60.00","9.09","83.33","0.924"
"2008-10-23 - Stars 5, Islanders 3","New York Islanders","Limited ReportFull Report","60","60","51","54.05","42","43","49.41","27","29","48.21","3","5","37.50","3.46","2.5","58.06","29","20","59.18","15","13","53.57","3","4","42.86","23.08","60.00","11.11","82.76","0.939"
"2008-10-24 - Ducks 4, Senators 3","Ottawa Senators","Limited ReportFull Report","60","59","52","53.15","46","44","51.11","30","32","48.39","3","4","42.86","3.1","2.79","52.60","34","25","57.63","14","8","63.64","1","2","33.33","11.11","71.43","10.00","87.50","0.975"
"2008-10-24 - Flyers 6, Devils 3","New Jersey Devils","Limited ReportFull Report","60","42","41","50.60","33","39","45.83","26","28","48.15","3","6","33.33","2.68","3.21","45.47","20","20","50.00","8","11","42.11","2","4","33.33","25.00","60.00","11.54","78.57","0.901"
"2008-10-24 - Kings 4, Blues 0","St Louis Blues","Limited ReportFull Report","60","43","56","43.43","31","42","42.47","15","29","34.09","0","4","0.00","1.72","2.32","42.58","14","32","30.43","4","7","36.36","0","2","0.00","0.00","50.00","0.00","86.21","0.862"
