"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","SH%","SV%","PDO"
"2016-05-05 - Sharks 3, Predators 4","Nashville Predators","Limited ReportFull ReportSeries Report","111.2","102","111","47.89","68","72","48.57","45","47","48.91","4","3","57.14","4.24","3.79","52.76","41","47","46.59","17","21","44.74","4","1","80.00","40.00","90.91","8.89","93.62","1.025"
"2016-05-05 - Stars 3, Blues 2","St Louis Blues","Limited ReportFull ReportSeries Report","62.966666666667","44","44","50.00","40","36","52.63","26","28","48.15","2","3","40.00","2.67","2.12","55.68","24","21","53.33","10","10","50.00","2","2","50.00","25.00","71.43","7.69","89.29","0.970"
"2016-05-06 - Lightning 2, Islanders 1","New York Islanders","Limited ReportFull ReportSeries Report","61.566666666667","67","45","59.82","45","35","56.25","28","24","53.85","1","2","33.33","2.79","1.78","60.97","37","25","59.68","15","8","65.22","1","0","100.00","10.00","100.00","3.57","91.67","0.952"
"2016-05-07 - Blues 4, Stars 1","Dallas Stars","Limited ReportFull ReportSeries Report","60","65","46","58.56","45","31","59.21","28","22","56.00","1","4","20.00","2.66","2.62","50.37","38","18","67.86","17","9","65.38","0","2","0.00","0.00","71.43","3.57","81.82","0.854"
"2016-05-07 - Penguins 1, Capitals 3","Washington Capitals","Limited ReportFull ReportSeries Report","60","58","70","45.31","42","51","45.16","19","31","38.00","3","1","75.00","2.41","3.07","43.99","30","28","51.72","13","10","56.52","2","1","66.67","40.00","75.00","15.79","96.77","1.126"
"2016-05-07 - Predators 1, Sharks 5","San Jose Sharks","Limited ReportFull ReportSeries Report","60","59","60","49.58","43","42","50.59","29","25","53.70","5","1","83.33","2.53","1.53","62.30","25","21","54.35","13","6","68.42","3","1","75.00","30.00","80.00","17.24","96.00","1.132"
"2016-05-08 - Islanders 0, Lightning 4","Tampa Bay Lightning","Limited ReportFull ReportSeries Report","60","57","51","52.78","41","42","49.40","25","28","47.17","4","0","100.00","2.26","1.68","57.30","30","15","66.67","12","5","70.59","1","0","100.00","16.67","100.00","16.00","100.00","1.160"
"2016-05-09 - Sharks 3, Predators 4","Nashville Predators","Limited ReportFull ReportSeries Report","62.05","76","45","62.81","52","32","61.90","32","18","64.00","4","3","57.14","2.62","1.33","66.43","41","16","71.93","10","5","66.67","4","1","80.00","50.00","66.67","12.50","83.33","0.958"
"2016-05-09 - Stars 3, Blues 2","St Louis Blues","Limited ReportFull ReportSeries Report","60","75","25","75.00","56","23","70.89","37","14","72.55","2","3","40.00","3.04","2.08","59.40","35","13","72.92","10","9","52.63","2","2","50.00","33.33","71.43","5.41","78.57","0.840"
"2016-05-10 - Capitals 3, Penguins 4","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","66.533333333333","76","65","53.90","55","52","51.40","42","39","51.85","4","3","57.14","3.07","3.03","50.34","34","35","49.28","15","8","65.22","3","1","75.00","23.08","85.71","9.52","92.31","1.018"
"2016-05-11 - Blues 6, Stars 1","Dallas Stars","Limited ReportFull ReportSeries Report","60","87","38","69.60","53","33","61.63","32","19","62.75","1","6","14.29","3.75","3.75","49.96","37","21","63.79","18","9","66.67","0","4","0.00","0.00","50.00","3.13","68.42","0.715"
"2016-05-12 - Predators 0, Sharks 5","San Jose Sharks","Limited ReportFull ReportSeries Report","60","54","60","47.37","42","38","52.50","27","20","57.45","5","0","100.00","3.07","1.52","66.91","25","14","64.10","10","6","62.50","4","0","100.00","50.00","100.00","18.52","100.00","1.185"
"2016-05-13 - Lightning 3, Penguins 1","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","70","41","63.06","50","31","61.73","35","20","63.64","1","3","25.00","3.22","2.48","56.47","31","16","65.96","12","7","63.16","0","2","0.00","0.00","71.43","2.86","85.00","0.879"
"2016-05-15 - Sharks 1, Blues 2","St Louis Blues","Limited ReportFull ReportSeries Report","60","42","56","42.86","28","42","40.00","23","32","41.82","2","1","66.67","1.36","2.35","36.59","18","24","42.86","5","13","27.78","1","1","50.00","20.00","90.91","8.70","96.88","1.056"
"2016-05-16 - Lightning 2, Penguins 3","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60.666666666667","69","44","61.06","52","31","62.65","41","21","66.13","3","2","60.00","3.22","1.4","69.68","35","21","62.50","15","5","75.00","2","0","100.00","14.29","100.00","7.32","90.48","0.978"
"2016-05-17 - Sharks 4, Blues 0","St Louis Blues","Limited ReportFull ReportSeries Report","60","49","50","49.49","36","36","50.00","26","24","52.00","0","4","0.00","2.29","2.68","46.03","21","27","43.75","9","11","45.00","0","1","0.00","0.00","87.50","0.00","83.33","0.833"
"2016-05-18 - Penguins 4, Lightning 2","Tampa Bay Lightning","Limited ReportFull ReportSeries Report","60","50","78","39.06","38","65","36.89","28","48","36.84","2","4","33.33","2.02","5.1","28.34","25","44","36.23","7","21","25.00","1","2","33.33","14.29","87.50","7.14","91.67","0.988"
"2016-05-19 - Blues 0, Sharks 3","San Jose Sharks","Limited ReportFull ReportSeries Report","60","47","60","43.93","27","34","44.26","16","22","42.11","3","0","100.00","2.32","2.16","51.78","23","21","52.27","9","13","40.91","1","0","100.00","16.67","100.00","18.75","100.00","1.188"
"2016-05-20 - Penguins 3, Lightning 4","Tampa Bay Lightning","Limited ReportFull ReportSeries Report","60","48","65","42.48","42","51","45.16","37","38","49.33","4","3","57.14","2.84","3.24","46.73","30","34","46.88","19","12","61.29","4","1","80.00","22.22","90.91","10.81","92.11","1.029"
"2016-05-21 - Blues 6, Sharks 3","San Jose Sharks","Limited ReportFull ReportSeries Report","60","63","46","57.80","49","35","58.33","34","27","55.74","3","6","33.33","3.96","2.33","62.95","39","18","68.42","17","11","60.71","2","5","28.57","15.38","54.55","8.82","77.78","0.866"
"2016-05-22 - Lightning 4, Penguins 3","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60.883333333333","54","56","49.09","46","34","57.50","34","25","57.63","3","4","42.86","2.89","2.15","57.36","26","22","54.17","12","12","50.00","3","2","60.00","25.00","75.00","8.82","84.00","0.928"
"2016-05-23 - Sharks 6, Blues 3","St Louis Blues","Limited ReportFull ReportSeries Report","60","42","62","40.38","26","43","37.68","21","27","43.75","3","6","33.33","1.48","3.4","30.29","16","24","40.00","5","6","45.45","2","3","40.00","40.00","40.00","14.29","77.78","0.921"
"2016-05-24 - Penguins 5, Lightning 2","Tampa Bay Lightning","Limited ReportFull ReportSeries Report","60","60","55","52.17","45","47","48.91","31","34","47.69","2","5","28.57","1.86","2.81","39.83","24","25","48.98","6","8","42.86","0","2","0.00","0.00","60.00","6.45","85.29","0.917"
"2016-05-25 - Blues 2, Sharks 5","San Jose Sharks","Limited ReportFull ReportSeries Report","60","54","54","50.00","40","36","52.63","27","26","50.94","5","2","71.43","3.94","1.76","69.06","37","19","66.07","18","7","72.00","3","2","60.00","27.27","33.33","18.52","92.31","1.108"
"2016-05-26 - Lightning 1, Penguins 2","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","64","42","60.38","49","25","66.22","39","17","69.64","2","1","66.67","3.01","0.99","75.28","35","12","74.47","13","6","68.42","1","0","100.00","11.11","100.00","5.13","94.12","0.992"
"2016-05-30 - Sharks 2, Penguins 3","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","67","58","53.60","52","37","58.43","41","26","61.19","3","2","60.00","3.59","1.98","64.38","38","22","63.33","16","6","72.73","3","1","75.00","20.00","83.33","7.32","92.31","0.996"
"2016-06-01 - Sharks 1, Penguins 2","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","62.583333333333","59","49","54.63","42","35","54.55","30","22","57.69","2","1","66.67","1.79","1.57","53.29","23","17","57.50","5","8","38.46","1","0","100.00","20.00","100.00","6.67","95.45","1.021"
"2016-06-04 - Penguins 2, Sharks 3","San Jose Sharks","Limited ReportFull ReportSeries Report","72.3","79","76","50.97","41","54","43.16","26","42","38.24","3","2","60.00","2.59","2.93","46.86","32","32","50.00","10","13","43.48","0","1","0.00","0.00","87.50","11.54","95.24","1.068"
"2016-06-06 - Penguins 3, Sharks 1","San Jose Sharks","Limited ReportFull ReportSeries Report","60","55","49","52.88","35","29","54.69","24","20","54.55","1","3","25.00","2.54","1.53","62.36","24","15","61.54","11","3","78.57","1","1","50.00","14.29","66.67","4.17","85.00","0.892"
"2016-06-09 - Sharks 4, Penguins 2","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","76","36","67.86","59","26","69.41","46","22","67.65","2","4","33.33","3.5","2.52","58.14","38","19","66.67","19","9","67.86","2","2","50.00","11.76","77.78","4.35","81.82","0.862"
"2016-06-12 - Penguins 3, Sharks 1","San Jose Sharks","Limited ReportFull ReportSeries Report","60","67","67","50.00","34","39","46.58","19","27","41.30","1","3","25.00","1.68","4.04","29.38","27","39","40.91","9","18","33.33","1","1","50.00","16.67","92.31","5.26","88.89","0.942"
