"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","SH%","SV%","PDO"
"2009-04-20 - Blackhawks 2, Flames 4","Calgary Flames","Limited ReportFull ReportSeries Report","60","51","70","42.15","38","55","40.86","28","38","42.42","4","2","66.67","3.06","3.16","49.15","28","27","50.91","14","13","51.85","3","1","75.00","33.33","91.67","14.29","94.74","1.090"
"2009-04-20 - Bruins 4, Canadiens 2","Montreal Canadiens","Limited ReportFull ReportSeries Report","60","61","57","51.69","38","40","48.72","25","30","45.45","2","4","33.33","1.65","2.61","38.70","22","27","44.90","12","9","57.14","0","3","0.00","0.00","62.50","8.00","86.67","0.947"
"2009-04-20 - Capitals 4, Rangers 0","New York Rangers","Limited ReportFull ReportSeries Report","60","64","68","48.48","51","55","48.11","33","40","45.21","0","4","0.00","3.81","4.65","45.08","48","44","52.17","15","23","39.47","0","3","0.00","0.00","82.35","0.00","90.00","0.900"
"2009-04-21 - Canucks 3, Blues 2","St Louis Blues","Limited ReportFull ReportSeries Report","79.683333333333","78","54","59.09","62","48","56.36","49","36","57.65","2","3","40.00","4.27","3.42","55.55","38","35","52.05","20","14","58.82","2","2","50.00","12.50","84.62","4.08","91.67","0.957"
"2009-04-21 - Devils 3, Hurricanes 4","Carolina Hurricanes","Limited ReportFull ReportSeries Report","60","72","52","58.06","59","38","60.82","46","29","61.33","4","3","57.14","3.39","2.84","54.44","33","22","60.00","14","13","51.85","3","2","60.00","27.27","77.78","8.70","89.66","0.984"
"2009-04-21 - Penguins 3, Flyers 1","Philadelphia Flyers","Limited ReportFull ReportSeries Report","60","79","42","65.29","59","32","64.84","46","26","63.89","1","3","25.00","4.75","2.72","63.60","42","18","70.00","17","11","60.71","1","2","33.33","6.67","71.43","2.17","88.46","0.906"
"2009-04-21 - Red Wings 4, Blue Jackets 1","Columbus Blue Jackets","Limited ReportFull ReportSeries Report","60","58","43","57.43","46","35","56.79","32","26","55.17","1","4","20.00","3.73","2.61","58.81","31","19","62.00","21","8","72.41","1","3","25.00","6.25","62.50","3.13","84.62","0.877"
"2009-04-21 - Sharks 4, Ducks 3","Anaheim Ducks","Limited ReportFull ReportSeries Report","60","52","54","49.06","40","45","47.06","30","35","46.15","3","4","42.86","2.88","3.07","48.40","22","24","47.83","13","13","50.00","1","3","25.00","9.09","75.00","10.00","88.57","0.986"
"2009-04-22 - Blackhawks 4, Flames 6","Calgary Flames","Limited ReportFull ReportSeries Report","60","50","46","52.08","37","42","46.84","27","32","45.76","6","4","60.00","1.71","1.88","47.70","15","15","50.00","5","7","41.67","3","2","60.00","60.00","66.67","22.22","87.50","1.097"
"2009-04-22 - Bruins 4, Canadiens 1","Montreal Canadiens","Limited ReportFull ReportSeries Report","60","53","66","44.54","38","45","45.78","27","30","47.37","1","4","20.00","1.37","2.67","33.93","23","30","43.40","6","10","37.50","0","2","0.00","0.00","66.67","3.70","86.67","0.904"
"2009-04-22 - Capitals 1, Rangers 2","New York Rangers","Limited ReportFull ReportSeries Report","60","39","70","35.78","32","54","37.21","21","39","35.00","2","1","66.67","2.22","4.01","35.62","28","47","37.33","10","16","38.46","1","0","100.00","14.29","100.00","9.52","97.44","1.070"
"2009-04-23 - Flyers 3, Penguins 0","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","51","48","51.52","34","39","46.58","28","26","51.85","0","3","0.00","1.99","1.9","51.25","18","14","56.25","8","7","53.33","0","1","0.00","0.00","66.67","0.00","88.46","0.885"
"2009-04-23 - Hurricanes 0, Devils 1","New Jersey Devils","Limited ReportFull ReportSeries Report","60","61","72","45.86","54","50","51.92","42","44","48.84","1","0","100.00","3.5","3.35","51.04","33","42","44.00","12","16","42.86","1","0","100.00","8.33","100.00","2.38","100.00","1.024"
"2009-04-23 - Red Wings 6, Blue Jackets 5","Columbus Blue Jackets","Limited ReportFull ReportSeries Report","60","55","65","45.83","46","52","46.94","32","41","43.84","5","6","45.45","2.29","3.31","40.89","22","27","44.90","14","12","53.85","4","5","44.44","33.33","50.00","15.63","85.37","1.010"
"2009-04-23 - Sharks 0, Ducks 4","Anaheim Ducks","Limited ReportFull ReportSeries Report","60","55","46","54.46","42","40","51.22","26","31","45.61","4","0","100.00","3.11","2.54","55.00","28","22","56.00","13","9","59.09","3","0","100.00","33.33","100.00","15.38","100.00","1.154"
"2009-04-24 - Rangers 0, Capitals 4","Washington Capitals","Limited ReportFull ReportSeries Report","60","43","47","47.78","32","26","55.17","21","20","51.22","4","0","100.00","2.46","1.36","64.45","25","18","58.14","12","7","63.16","1","0","100.00","14.29","100.00","19.05","100.00","1.190"
"2009-04-25 - Ducks 2, Sharks 3","San Jose Sharks","Limited ReportFull ReportSeries Report","66.033333333333","86","61","58.50","61","40","60.40","48","25","65.75","3","2","60.00","6.24","2.54","71.10","55","28","66.27","31","14","68.89","2","0","100.00","7.41","100.00","6.25","92.00","0.983"
"2009-04-25 - Flames 1, Blackhawks 5","Chicago Blackhawks","Limited ReportFull ReportSeries Report","60","44","40","52.38","38","28","57.58","28","20","58.33","5","1","83.33","2.22","1.31","62.86","20","19","51.28","6","5","54.55","3","1","75.00","50.00","75.00","17.86","95.00","1.129"
"2009-04-25 - Penguins 5, Flyers 3","Philadelphia Flyers","Limited ReportFull ReportSeries Report","60","51","69","42.50","37","50","42.53","25","35","41.67","3","5","37.50","2.83","4.85","36.82","30","28","51.72","13","17","43.33","2","4","33.33","25.00","73.33","12.00","85.71","0.977"
"2009-04-26 - Capitals 5, Rangers 3","New York Rangers","Limited ReportFull ReportSeries Report","60","52","46","53.06","40","35","53.33","32","22","59.26","3","5","37.50","3.12","3.03","50.77","32","36","47.06","17","20","45.95","2","4","33.33","15.38","73.33","9.38","77.27","0.866"
"2009-04-26 - Devils 0, Hurricanes 4","Carolina Hurricanes","Limited ReportFull ReportSeries Report","60","67","54","55.37","50","40","55.56","37","28","56.92","4","0","100.00","3.19","2.9","52.42","25","21","54.35","11","8","57.89","3","0","100.00","30.00","100.00","10.81","100.00","1.108"
"2009-04-27 - Blackhawks 4, Flames 1","Calgary Flames","Limited ReportFull ReportSeries Report","60","70","33","67.96","53","27","66.25","44","16","73.33","1","4","20.00","3.01","1.98","60.38","27","16","62.79","14","7","66.67","0","2","0.00","0.00","60.00","2.27","75.00","0.773"
"2009-04-27 - Sharks 1, Ducks 4","Anaheim Ducks","Limited ReportFull ReportSeries Report","60","62","71","46.62","52","57","47.71","32","37","46.38","4","1","80.00","3.55","3.44","50.83","32","28","53.33","15","14","51.72","2","1","66.67","20.00","90.00","12.50","97.30","1.098"
"2009-04-28 - Hurricanes 4, Devils 3","New Jersey Devils","Limited ReportFull ReportSeries Report","60","54","58","48.21","41","41","50.00","35","31","53.03","3","4","42.86","2.23","2.18","50.54","28","27","50.91","11","6","64.71","2","1","66.67","18.18","75.00","8.57","87.10","0.957"
"2009-04-28 - Rangers 1, Capitals 2","Washington Capitals","Limited ReportFull ReportSeries Report","60","50","45","52.63","34","34","50.00","24","15","61.54","2","1","66.67","2.13","1.96","52.09","22","21","51.16","11","7","61.11","1","1","50.00","10.00","75.00","8.33","93.33","1.017"
"2009-04-30 - Blackhawks 3, Canucks 5","Vancouver Canucks","Limited ReportFull ReportSeries Report","60","59","52","53.15","45","40","52.94","27","31","46.55","5","3","62.50","4.27","2.58","62.35","27","22","55.10","16","10","61.54","4","3","57.14","33.33","70.00","18.52","90.32","1.088"
"2009-05-01 - Ducks 2, Red Wings 3","Detroit Red Wings","Limited ReportFull ReportSeries Report","60","67","43","60.91","52","36","59.09","37","24","60.66","3","2","60.00","2.84","1.53","64.96","22","11","66.67","10","6","62.50","2","0","100.00","22.22","100.00","8.11","91.67","0.998"
"2009-05-01 - Hurricanes 1, Bruins 4","Boston Bruins","Limited ReportFull ReportSeries Report","60","41","50","45.05","33","34","49.25","24","27","47.06","4","1","80.00","2.41","1.59","60.17","18","23","43.90","9","7","56.25","1","0","100.00","11.11","100.00","16.67","96.30","1.130"
"2009-05-02 - Blackhawks 6, Canucks 3","Vancouver Canucks","Limited ReportFull ReportSeries Report","60","38","62","38.00","29","43","40.28","21","32","39.62","3","6","33.33","2.23","3.76","37.24","22","38","36.67","8","16","33.33","1","3","25.00","16.67","78.57","14.29","81.25","0.955"
"2009-05-02 - Penguins 2, Capitals 3","Washington Capitals","Limited ReportFull ReportSeries Report","60","59","67","46.83","39","50","43.82","26","36","41.94","3","2","60.00","2.86","2.51","53.26","27","36","42.86","11","10","52.38","2","0","100.00","25.00","100.00","11.54","94.44","1.060"
"2009-05-03 - Ducks 4, Red Wings 3","Detroit Red Wings","Limited ReportFull ReportSeries Report","101.25","110","83","56.99","89","65","57.79","62","46","57.41","3","4","42.86","3.37","3.17","51.48","34","38","47.22","6","12","33.33","0","2","0.00","0.00","81.82","4.84","91.30","0.961"
"2009-05-03 - Hurricanes 3, Bruins 0","Boston Bruins","Limited ReportFull ReportSeries Report","60","58","51","53.21","45","34","56.96","36","25","59.02","0","3","0.00","2.46","1.98","55.39","25","14","64.10","7","4","63.64","0","0","-","0.00","100.00","0.00","88.00","0.880"
"2009-05-04 - Penguins 3, Capitals 4","Washington Capitals","Limited ReportFull ReportSeries Report","60","60","76","44.12","43","53","44.79","33","36","47.83","4","3","57.14","2.97","3.57","45.41","30","41","42.25","11","11","50.00","1","3","25.00","11.11","40.00","12.12","91.67","1.038"
"2009-05-05 - Canucks 3, Blackhawks 1","Chicago Blackhawks","Limited ReportFull ReportSeries Report","60","51","36","58.62","30","23","56.60","24","21","53.33","1","3","25.00","2.43","2.27","51.70","21","20","51.22","7","13","35.00","0","3","0.00","0.00","75.00","4.17","85.71","0.899"
"2009-05-05 - Red Wings 1, Ducks 2","Anaheim Ducks","Limited ReportFull ReportSeries Report","60","38","77","33.04","30","61","32.97","23","46","33.33","2","1","66.67","2.7","4","40.23","17","36","32.08","12","17","41.38","2","1","66.67","18.18","90.91","8.70","97.83","1.065"
"2009-05-06 - Bruins 2, Hurricanes 3","Carolina Hurricanes","Limited ReportFull ReportSeries Report","62.8","66","48","57.89","58","32","64.44","41","23","64.06","3","2","60.00","3.24","2.53","56.16","27","23","54.00","14","11","56.00","2","2","50.00","25.00","77.78","7.32","91.30","0.986"
"2009-05-06 - Capitals 2, Penguins 3","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","71.383333333333","76","43","63.87","61","32","65.59","42","23","64.62","3","2","60.00","3.13","1.76","63.96","32","17","65.31","13","9","59.09","1","1","50.00","11.11","83.33","7.14","91.30","0.984"
"2009-05-07 - Canucks 1, Blackhawks 2","Chicago Blackhawks","Limited ReportFull ReportSeries Report","62.866666666667","49","26","65.33","40","17","70.18","28","15","65.12","2","1","66.67","1.85","0.82","69.23","21","7","75.00","9","4","69.23","2","1","66.67","25.00","66.67","7.14","93.33","1.005"
"2009-05-07 - Red Wings 6, Ducks 3","Anaheim Ducks","Limited ReportFull ReportSeries Report","60","46","71","39.32","41","57","41.84","28","40","41.18","3","6","33.33","2.3","3.53","39.51","24","42","36.36","11","12","47.83","0","2","0.00","0.00","81.82","10.71","85.00","0.957"
"2009-05-08 - Bruins 1, Hurricanes 4","Carolina Hurricanes","Limited ReportFull ReportSeries Report","60","54","49","52.43","43","30","58.90","31","21","59.62","4","1","80.00","2.61","1.79","59.33","19","18","51.35","10","6","62.50","4","1","80.00","50.00","80.00","12.90","95.24","1.081"
"2009-05-08 - Capitals 3, Penguins 5","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","49","51","49.00","40","34","54.05","28","22","56.00","5","3","62.50","2.9","1.56","65.06","22","16","57.89","12","5","70.59","2","1","66.67","25.00","80.00","17.86","86.36","1.042"
"2009-05-09 - Blackhawks 4, Canucks 2","Vancouver Canucks","Limited ReportFull ReportSeries Report","60","44","56","44.00","31","40","43.66","21","30","41.18","2","4","33.33","1.49","2.86","34.32","20","17","54.05","6","7","46.15","1","3","25.00","25.00","40.00","9.52","86.67","0.962"
"2009-05-09 - Penguins 4, Capitals 3","Washington Capitals","Limited ReportFull ReportSeries Report","63.466666666667","69","71","49.29","45","54","45.45","31","42","42.47","3","4","42.86","1.98","3.75","34.47","27","45","37.50","8","14","36.36","1","3","25.00","16.67","75.00","9.68","90.48","1.002"
"2009-05-10 - Ducks 1, Red Wings 4","Detroit Red Wings","Limited ReportFull ReportSeries Report","60","65","39","62.50","57","25","69.51","38","17","69.09","4","1","80.00","3.71","0.96","79.37","29","11","72.50","12","1","92.31","2","0","100.00","22.22","100.00","10.53","94.12","1.046"
"2009-05-10 - Hurricanes 0, Bruins 4","Boston Bruins","Limited ReportFull ReportSeries Report","60","60","30","66.67","55","21","72.37","40","19","67.80","4","0","100.00","2.83","1.31","68.38","27","13","67.50","11","6","64.71","1","0","100.00","9.09","100.00","10.00","100.00","1.100"
"2009-05-11 - Canucks 5, Blackhawks 7","Chicago Blackhawks","Limited ReportFull ReportSeries Report","60","42","55","43.30","37","42","46.84","30","38","44.12","7","5","58.33","2.87","2.67","51.81","27","24","52.94","12","7","63.16","4","0","100.00","33.33","100.00","23.33","86.84","1.102"
"2009-05-11 - Capitals 5, Penguins 4","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","66.366666666667","59","54","52.21","52","35","59.77","42","24","63.64","4","5","44.44","2.53","1.55","62.02","27","13","67.50","7","5","58.33","2","2","50.00","28.57","50.00","9.52","79.17","0.887"
"2009-05-12 - Bruins 4, Hurricanes 2","Carolina Hurricanes","Limited ReportFull ReportSeries Report","60","56","38","59.57","44","29","60.27","33","19","63.46","2","4","33.33","2.82","1.7","62.33","21","20","51.22","15","6","71.43","2","2","50.00","16.67","60.00","6.06","78.95","0.850"
"2009-05-12 - Red Wings 1, Ducks 2","Anaheim Ducks","Limited ReportFull ReportSeries Report","60","40","65","38.10","36","52","40.91","28","39","41.79","2","1","66.67","2.46","3.24","43.15","20","33","37.74","11","14","44.00","2","1","66.67","28.57","88.89","7.14","97.44","1.046"
"2009-05-13 - Penguins 6, Capitals 2","Washington Capitals","Limited ReportFull ReportSeries Report","60","51","54","48.57","32","41","43.84","21","30","41.18","2","6","25.00","1.69","2.76","37.94","19","36","34.55","7","12","36.84","2","3","40.00","40.00","62.50","9.52","80.00","0.895"
"2009-05-14 - Ducks 3, Red Wings 4","Detroit Red Wings","Limited ReportFull ReportSeries Report","60","74","52","58.73","58","35","62.37","40","27","59.70","4","3","57.14","2.54","2.3","52.50","21","19","52.50","5","6","45.45","2","1","66.67","40.00","80.00","10.00","88.89","0.989"
"2009-05-14 - Hurricanes 3, Bruins 2","Boston Bruins","Limited ReportFull ReportSeries Report","78.766666666667","71","55","56.35","52","47","52.53","36","37","49.32","2","3","40.00","3.02","2.63","53.43","29","23","55.77","8","8","50.00","2","2","50.00","28.57","75.00","5.56","91.89","0.974"
"2009-05-17 - Blackhawks 2, Red Wings 5","Detroit Red Wings","Limited ReportFull ReportSeries Report","60","74","44","62.71","54","37","59.34","43","32","57.33","5","2","71.43","3.25","2.37","57.79","31","19","62.00","11","11","50.00","2","1","66.67","22.22","88.89","11.63","93.75","1.054"
"2009-05-18 - Hurricanes 2, Penguins 3","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","66","53","55.46","48","33","59.26","31","25","55.36","3","2","60.00","3.14","1.97","61.49","45","25","64.29","15","9","62.50","1","0","100.00","8.33","100.00","9.68","92.00","1.017"
"2009-05-19 - Blackhawks 2, Red Wings 3","Detroit Red Wings","Limited ReportFull ReportSeries Report","65.233333333333","75","67","52.82","55","54","50.46","38","39","49.35","3","2","60.00","2.96","2.84","50.96","30","20","60.00","8","7","53.33","1","0","100.00","14.29","100.00","7.89","94.87","1.028"
"2009-05-21 - Hurricanes 4, Penguins 7","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","63","47","57.27","53","36","59.55","42","28","60.00","7","4","63.64","3.59","2.11","62.99","33","20","62.26","10","7","58.82","4","2","66.67","44.44","66.67","16.67","85.71","1.024"
"2009-05-22 - Red Wings 3, Blackhawks 4","Chicago Blackhawks","Limited ReportFull ReportSeries Report","61.866666666667","41","51","44.57","32","36","47.06","27","30","47.37","4","3","57.14","1.93","1.7","53.23","13","17","43.33","6","8","42.86","3","1","75.00","50.00","85.71","14.81","90.00","1.048"
"2009-05-23 - Penguins 6, Hurricanes 2","Carolina Hurricanes","Limited ReportFull ReportSeries Report","60","75","64","53.96","53","50","51.46","34","40","45.95","2","6","25.00","3.33","4.24","44.01","27","35","43.55","16","16","50.00","2","3","40.00","22.22","76.92","5.88","85.00","0.909"
"2009-05-24 - Red Wings 6, Blackhawks 1","Chicago Blackhawks","Limited ReportFull ReportSeries Report","60","47","50","48.45","36","44","45.00","28","33","45.90","1","6","14.29","2.09","3.3","38.76","17","25","40.48","7","8","46.67","1","3","25.00","16.67","62.50","3.57","81.82","0.854"
"2009-05-26 - Penguins 4, Hurricanes 1","Carolina Hurricanes","Limited ReportFull ReportSeries Report","60","68","46","59.65","47","34","58.02","31","25","55.36","1","4","20.00","3.14","2.74","53.40","35","19","64.81","17","8","68.00","1","2","33.33","6.67","50.00","3.23","84.00","0.872"
"2009-05-27 - Blackhawks 1, Red Wings 2","Detroit Red Wings","Limited ReportFull ReportSeries Report","63.966666666667","67","55","54.92","55","42","56.70","46","31","59.74","2","1","66.67","0","0","-","5","2","71.43","0","0","-","0","0","-","-","-","4.35","96.77","1.011"
"2009-05-30 - Penguins 1, Red Wings 3","Detroit Red Wings","Limited ReportFull ReportSeries Report","60","62","54","53.45","48","43","52.75","30","32","48.39","3","1","75.00","2.31","2.48","48.23","19","25","43.18","5","10","33.33","2","1","66.67","50.00","87.50","10.00","96.88","1.069"
"2009-05-31 - Penguins 1, Red Wings 3","Detroit Red Wings","Limited ReportFull ReportSeries Report","60","45","49","47.87","35","39","47.30","26","32","44.83","3","1","75.00","1.81","2.49","42.09","21","23","47.73","9","11","45.00","1","1","50.00","11.11","87.50","11.54","96.88","1.084"
"2009-06-02 - Red Wings 2, Penguins 4","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","39","57","40.63","34","39","46.58","21","29","42.00","4","2","66.67","1.83","2.04","47.17","19","19","50.00","7","5","58.33","0","1","0.00","0.00","75.00","19.05","93.10","1.122"
"2009-06-04 - Red Wings 2, Penguins 4","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","43","69","38.39","34","54","38.64","31","39","44.29","4","2","66.67","2.25","2.78","44.71","30","23","56.60","9","11","45.00","4","0","100.00","44.44","100.00","12.90","94.87","1.078"
"2009-06-06 - Penguins 0, Red Wings 5","Detroit Red Wings","Limited ReportFull ReportSeries Report","60","51","35","59.30","39","29","57.35","29","22","56.86","5","0","100.00","0","0","-","2","3","40.00","0","0","-","0","0","-","-","-","17.24","100.00","1.172"
"2009-06-09 - Red Wings 1, Penguins 2","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","50","63","44.25","38","43","46.91","31","26","54.39","2","1","66.67","2.01","2.61","43.55","17","27","38.64","7","12","36.84","2","1","66.67","28.57","88.89","6.45","96.15","1.026"
"2009-06-12 - Penguins 2, Red Wings 1","Detroit Red Wings","Limited ReportFull ReportSeries Report","60","61","27","69.32","41","24","63.08","24","18","57.14","1","2","33.33","1.57","1.13","58.08","20","13","60.61","7","3","70.00","0","1","0.00","0.00","66.67","4.17","88.89","0.931"
