"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","SH%","SV%","PDO"
"2015-04-17 - Islanders 3, Capitals 4","Washington Capitals","Limited ReportFull ReportSeries Report","60","82","51","61.65","55","40","57.89","35","21","62.50","4","3","57.14","2.81","1.67","62.72","43","21","67.19","11","5","68.75","2","0","100.00","25.00","100.00","11.43","85.71","0.971"
"2015-04-17 - Senators 2, Canadiens 3","Montreal Canadiens","Limited ReportFull ReportSeries Report","63.666666666667","80","57","58.39","56","39","58.95","42","31","57.53","3","2","60.00","3.64","1.76","67.43","34","17","66.67","18","6","75.00","1","1","50.00","7.14","83.33","7.14","93.55","1.007"
"2015-04-18 - Jets 1, Ducks 2","Anaheim Ducks","Limited ReportFull ReportSeries Report","60","62","56","52.54","54","41","56.84","39","29","57.35","2","1","66.67","3.42","2.06","62.41","33","23","58.93","19","10","65.52","1","1","50.00","5.56","85.71","5.13","96.55","1.017"
"2015-04-18 - Penguins 4, Rangers 3","New York Rangers","Limited ReportFull ReportSeries Report","60","62","37","62.63","42","30","58.33","26","22","54.17","3","4","42.86","3.42","2.53","57.47","35","22","61.40","14","14","50.00","2","4","33.33","25.00","60.00","11.54","81.82","0.934"
"2015-04-18 - Red Wings 1, Lightning 5","Tampa Bay Lightning","Limited ReportFull ReportSeries Report","60","48","58","45.28","38","37","50.67","30","24","55.56","5","1","83.33","2.76","1.83","60.21","25","23","52.08","11","6","64.71","4","0","100.00","40.00","100.00","16.67","95.83","1.125"
"2015-04-18 - Wild 1, Blues 4","St Louis Blues","Limited ReportFull ReportSeries Report","60","50","47","51.55","36","35","50.70","27","25","51.92","4","1","80.00","1.78","2.36","42.95","19","22","46.34","6","7","46.15","1","0","100.00","16.67","100.00","14.81","96.00","1.108"
"2015-04-19 - Canadiens 2, Senators 1","Ottawa Senators","Limited ReportFull ReportSeries Report","68.783333333333","65","89","42.21","45","64","41.28","34","49","40.96","1","2","33.33","2.11","3.49","37.73","32","37","46.38","9","18","33.33","1","1","50.00","12.50","91.67","2.94","95.92","0.989"
"2015-04-19 - Canucks 2, Flames 4","Calgary Flames","Limited ReportFull ReportSeries Report","60","58","65","47.15","39","35","52.70","28","25","52.83","4","2","66.67","2.26","2.3","49.52","28","26","51.85","10","8","55.56","3","1","75.00","37.50","80.00","14.29","92.00","1.063"
"2015-04-19 - Capitals 1, Islanders 2","New York Islanders","Limited ReportFull ReportSeries Report","60.25","76","57","57.14","52","33","61.18","42","25","62.69","2","1","66.67","3.56","2.37","60.02","41","33","55.41","22","9","70.97","2","1","66.67","11.76","87.50","4.76","96.00","1.008"
"2015-04-19 - Predators 2, Blackhawks 4","Chicago Blackhawks","Limited ReportFull ReportSeries Report","60","59","62","48.76","39","45","46.43","30","37","44.78","4","2","66.67","2.7","2.22","54.90","22","24","47.83","4","8","33.33","1","1","50.00","25.00","83.33","13.33","94.59","1.079"
"2015-04-20 - Blues 0, Wild 3","Minnesota Wild","Limited ReportFull ReportSeries Report","60","55","47","53.92","36","29","55.38","24","17","58.54","3","0","100.00","3.02","1.05","74.11","20","17","54.05","7","3","70.00","3","0","100.00","42.86","100.00","12.50","100.00","1.125"
"2015-04-20 - Ducks 5, Jets 4","Winnipeg Jets","Limited ReportFull ReportSeries Report","65.2","62","57","52.10","47","40","54.02","35","31","53.03","4","5","44.44","3.22","2.67","54.68","32","25","56.14","14","12","53.85","2","4","33.33","22.22","55.56","11.43","83.87","0.953"
"2015-04-20 - Rangers 2, Penguins 1","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","55","50","52.38","38","36","51.35","24","26","48.00","1","2","33.33","1.87","1.82","50.74","23","19","54.76","10","6","62.50","1","2","33.33","14.29","60.00","4.17","92.31","0.965"
"2015-04-21 - Canucks 1, Flames 3","Calgary Flames","Limited ReportFull ReportSeries Report","60","38","70","35.19","29","41","41.43","22","29","43.14","3","1","75.00","1.71","2.07","45.24","17","22","43.59","7","8","46.67","0","0","-","0.00","100.00","13.64","96.55","1.102"
"2015-04-21 - Capitals 2, Islanders 1","New York Islanders","Limited ReportFull ReportSeries Report","71.15","78","66","54.17","57","42","57.58","37","30","55.22","1","2","33.33","3.07","2.33","56.87","35","20","63.64","12","12","50.00","1","0","100.00","11.11","100.00","2.70","93.33","0.960"
"2015-04-21 - Lightning 0, Red Wings 3","Detroit Red Wings","Limited ReportFull ReportSeries Report","60","34","41","45.33","29","31","48.33","21","22","48.84","3","0","100.00","1.97","2.03","49.25","18","22","45.00","5","7","41.67","2","0","100.00","50.00","100.00","14.29","100.00","1.143"
"2015-04-21 - Predators 2, Blackhawks 3","Chicago Blackhawks","Limited ReportFull ReportSeries Report","101","105","78","57.38","66","59","52.80","48","52","48.00","3","2","60.00","2.72","2.52","51.92","32","30","51.61","13","8","61.90","2","2","50.00","20.00","71.43","6.25","96.15","1.024"
"2015-04-22 - Blues 6, Wild 1","Minnesota Wild","Limited ReportFull ReportSeries Report","60","43","57","43.00","28","48","36.84","18","26","40.91","1","6","14.29","1.31","2.88","31.36","18","33","35.29","6","17","26.09","0","4","0.00","0.00","60.00","5.56","76.92","0.825"
"2015-04-22 - Canadiens 0, Senators 1","Ottawa Senators","Limited ReportFull ReportSeries Report","60","66","43","60.55","49","32","60.49","32","28","53.33","1","0","100.00","2.76","1.55","64.05","30","19","61.22","13","6","68.42","0","0","-","0.00","100.00","3.13","100.00","1.031"
"2015-04-22 - Ducks 5, Jets 2","Winnipeg Jets","Limited ReportFull ReportSeries Report","60","54","54","50.00","39","45","46.43","27","35","43.55","2","5","28.57","1.73","3.5","33.06","23","25","47.92","7","13","35.00","0","3","0.00","0.00","72.73","7.41","85.71","0.931"
"2015-04-22 - Rangers 2, Penguins 1","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","63.233333333333","50","50","50.00","31","33","48.44","23","24","48.94","1","2","33.33","1.3","1.66","43.89","16","13","55.17","3","7","30.00","1","2","33.33","50.00","66.67","4.35","91.67","0.960"
"2015-04-23 - Blackhawks 2, Predators 5","Nashville Predators","Limited ReportFull ReportSeries Report","60","60","57","51.28","46","42","52.27","29","30","49.15","5","2","71.43","3.52","2.58","57.74","27","27","50.00","11","12","47.83","4","1","80.00","50.00","90.00","17.24","93.33","1.106"
"2015-04-23 - Flames 1, Canucks 2","Vancouver Canucks","Limited ReportFull ReportSeries Report","60","66","50","56.90","50","33","60.24","43","21","67.19","2","1","66.67","3.85","1.74","68.88","35","32","52.24","22","8","73.33","1","0","100.00","5.26","100.00","4.65","95.24","0.999"
"2015-04-23 - Islanders 1, Capitals 5","Washington Capitals","Limited ReportFull ReportSeries Report","60","67","60","52.76","51","42","54.84","41","23","64.06","5","1","83.33","3.08","2.18","58.57","32","26","55.17","11","9","55.00","2","0","100.00","22.22","100.00","12.20","95.65","1.078"
"2015-04-23 - Lightning 3, Red Wings 2","Detroit Red Wings","Limited ReportFull ReportSeries Report","62.416666666667","44","46","48.89","32","36","47.06","24","29","45.28","2","3","40.00","2.96","2.73","52.03","29","25","53.70","11","10","52.38","1","2","33.33","14.29","77.78","8.33","89.66","0.980"
"2015-04-24 - Penguins 1, Rangers 2","New York Rangers","Limited ReportFull ReportSeries Report","70.866666666667","65","74","46.76","52","55","48.60","36","38","48.65","2","1","66.67","3.99","3.93","50.39","34","43","44.16","20","23","46.51","1","1","50.00","6.67","93.75","5.56","97.37","1.029"
"2015-04-24 - Senators 5, Canadiens 1","Montreal Canadiens","Limited ReportFull ReportSeries Report","60","82","49","62.60","56","30","65.12","46","25","64.79","1","5","16.67","2.33","1.36","63.16","24","15","61.54","10","6","62.50","0","2","0.00","0.00","50.00","2.17","80.00","0.822"
"2015-04-24 - Wild 4, Blues 1","St Louis Blues","Limited ReportFull ReportSeries Report","60","73","39","65.18","55","26","67.90","37","19","66.07","1","4","20.00","2.97","1.43","67.41","33","20","62.26","5","7","41.67","1","0","100.00","25.00","100.00","2.70","78.95","0.817"
"2015-04-25 - Canucks 4, Flames 7","Calgary Flames","Limited ReportFull ReportSeries Report","60","55","58","48.67","44","35","55.70","33","22","60.00","7","4","63.64","4.56","1.67","73.17","28","25","52.83","15","7","68.18","6","2","75.00","50.00","66.67","21.21","81.82","1.030"
"2015-04-25 - Capitals 1, Islanders 3","New York Islanders","Limited ReportFull ReportSeries Report","60","66","65","50.38","48","51","48.48","38","39","49.35","3","1","75.00","2.76","2.5","52.52","26","24","52.00","11","10","52.38","2","0","100.00","20.00","100.00","7.89","97.44","1.053"
"2015-04-25 - Predators 3, Blackhawks 4","Chicago Blackhawks","Limited ReportFull ReportSeries Report","60","55","42","56.70","40","32","55.56","32","25","56.14","4","3","57.14","1.68","1.96","46.06","26","20","56.52","7","9","43.75","1","1","50.00","20.00","85.71","12.50","88.00","1.005"
"2015-04-25 - Red Wings 4, Lightning 0","Tampa Bay Lightning","Limited ReportFull ReportSeries Report","60","59","46","56.19","45","36","55.56","28","30","48.28","0","4","0.00","2.05","2.14","48.82","21","23","47.73","8","7","53.33","0","1","0.00","0.00","80.00","0.00","86.67","0.867"
"2015-04-26 - Blues 1, Wild 4","Minnesota Wild","Limited ReportFull ReportSeries Report","60","38","65","36.89","32","42","43.24","21","31","40.38","4","1","80.00","1.57","1.99","44.08","14","18","43.75","4","8","33.33","1","1","50.00","25.00","80.00","19.05","96.77","1.158"
"2015-04-26 - Canadiens 2, Senators 0","Ottawa Senators","Limited ReportFull ReportSeries Report","60","70","44","61.40","55","35","61.11","43","20","68.25","0","2","0.00","3.06","2.08","59.60","26","12","68.42","16","6","72.73","0","1","0.00","0.00","75.00","0.00","90.00","0.900"
"2015-04-27 - Islanders 1, Capitals 2","Washington Capitals","Limited ReportFull ReportSeries Report","60","60","49","55.05","40","29","57.97","26","11","70.27","2","1","66.67","2.56","1.19","68.27","25","18","58.14","10","4","71.43","1","0","100.00","16.67","-","7.69","90.91","0.986"
"2015-04-27 - Lightning 5, Red Wings 2","Detroit Red Wings","Limited ReportFull ReportSeries Report","60","53","43","55.21","40","35","53.33","24","28","46.15","2","5","28.57","2.5","2.73","47.83","24","19","55.81","6","9","40.00","1","3","25.00","20.00","66.67","8.33","82.14","0.905"
"2015-04-29 - Red Wings 0, Lightning 2","Tampa Bay Lightning","Limited ReportFull ReportSeries Report","60","33","56","37.08","25","40","38.46","17","31","35.42","2","0","100.00","2.2","1.58","58.24","12","21","36.36","6","7","46.15","0","0","-","0.00","100.00","11.76","100.00","1.118"
"2015-04-30 - Capitals 2, Rangers 1","New York Rangers","Limited ReportFull ReportSeries Report","60","65","60","52.00","46","45","50.55","32","29","52.46","1","2","33.33","2.67","3.23","45.28","37","32","53.62","7","15","31.82","1","1","50.00","20.00","83.33","3.13","93.10","0.962"
"2015-04-30 - Flames 1, Ducks 6","Anaheim Ducks","Limited ReportFull ReportSeries Report","60","63","57","52.50","50","38","56.82","35","24","59.32","6","1","85.71","2.98","1.84","61.85","33","18","64.71","14","8","63.64","6","1","85.71","50.00","80.00","17.14","95.83","1.130"
"2015-05-01 - Lightning 2, Canadiens 1","Montreal Canadiens","Limited ReportFull ReportSeries Report","82.1","85","77","52.47","58","43","57.43","44","35","55.70","1","2","33.33","3.36","2.79","54.62","37","32","53.62","13","12","52.00","0","1","0.00","0.00","90.00","2.27","94.29","0.966"
"2015-05-01 - Wild 3, Blackhawks 4","Chicago Blackhawks","Limited ReportFull ReportSeries Report","60","55","52","51.40","43","40","51.81","35","33","51.47","4","3","57.14","1.82","2.41","43.08","24","24","50.00","8","12","40.00","2","3","40.00","25.00","62.50","11.43","90.91","1.023"
"2015-05-02 - Capitals 2, Rangers 3","New York Rangers","Limited ReportFull ReportSeries Report","60","63","60","51.22","48","48","50.00","35","32","52.24","3","2","60.00","3.99","3.77","51.36","42","30","58.33","18","16","52.94","2","1","66.67","13.33","90.91","8.57","93.75","1.023"
"2015-05-03 - Flames 0, Ducks 3","Anaheim Ducks","Limited ReportFull ReportSeries Report","60","63","60","51.22","45","40","52.94","34","30","53.13","3","0","100.00","2.95","2.16","57.70","32","21","60.38","8","9","47.06","0","0","-","0.00","100.00","8.82","100.00","1.088"
"2015-05-03 - Lightning 6, Canadiens 2","Montreal Canadiens","Limited ReportFull ReportSeries Report","60","54","35","60.67","38","25","60.32","29","24","54.72","2","6","25.00","1.57","1.3","54.87","14","12","53.85","4","5","44.44","0","3","0.00","0.00","40.00","6.90","75.00","0.819"
"2015-05-03 - Wild 1, Blackhawks 4","Chicago Blackhawks","Limited ReportFull ReportSeries Report","60","63","51","55.26","45","42","51.72","31","31","50.00","4","1","80.00","3.15","2.33","57.48","25","21","54.35","11","9","55.00","1","0","100.00","10.00","100.00","12.90","96.77","1.097"
"2015-05-04 - Rangers 0, Capitals 1","Washington Capitals","Limited ReportFull ReportSeries Report","60","49","69","41.53","37","42","46.84","22","30","42.31","1","0","100.00","2.33","1.99","54.03","23","39","37.10","8","7","53.33","0","0","-","0.00","100.00","4.55","100.00","1.045"
"2015-05-05 - Blackhawks 1, Wild 0","Minnesota Wild","Limited ReportFull ReportSeries Report","60","65","41","61.32","46","31","59.74","30","22","57.69","0","1","0.00","2.66","2.45","52.06","23","20","53.49","11","8","57.89","0","0","-","0.00","100.00","0.00","95.45","0.955"
"2015-05-05 - Ducks 3, Flames 4","Calgary Flames","Limited ReportFull ReportSeries Report","64.4","57","45","55.88","39","36","52.00","21","21","50.00","4","3","57.14","2.49","1.72","59.14","24","16","60.00","10","8","55.56","1","1","50.00","14.29","80.00","19.05","85.71","1.048"
"2015-05-06 - Canadiens 1, Lightning 2","Tampa Bay Lightning","Limited ReportFull ReportSeries Report","60","41","69","37.27","31","52","37.35","19","31","38.00","2","1","66.67","1.61","2.48","39.46","15","26","36.59","9","14","39.13","2","1","66.67","40.00","90.91","10.53","96.77","1.073"
"2015-05-06 - Rangers 1, Capitals 2","Washington Capitals","Limited ReportFull ReportSeries Report","60","49","66","42.61","42","41","50.60","30","29","50.85","2","1","66.67","1.91","3.42","35.85","21","38","35.59","9","17","34.62","1","1","50.00","20.00","90.00","6.67","96.55","1.032"
"2015-05-07 - Blackhawks 4, Wild 3","Minnesota Wild","Limited ReportFull ReportSeries Report","60","64","53","54.70","50","39","56.18","37","25","59.68","3","4","42.86","3.18","2.82","53.00","29","25","53.70","12","8","60.00","3","2","60.00","27.27","71.43","8.11","84.00","0.921"
"2015-05-07 - Canadiens 6, Lightning 2","Tampa Bay Lightning","Limited ReportFull ReportSeries Report","60","41","56","42.27","30","46","39.47","24","40","37.50","2","6","25.00","1.47","2.46","37.38","15","32","31.91","8","12","40.00","1","1","50.00","16.67","90.00","8.33","85.00","0.933"
"2015-05-08 - Capitals 1, Rangers 2","New York Rangers","Limited ReportFull ReportSeries Report","69.616666666667","66","56","54.10","53","35","60.23","43","29","59.72","2","1","66.67","2.89","2.87","50.22","28","26","51.85","11","14","44.00","0","1","0.00","0.00","91.67","4.65","96.55","1.012"
"2015-05-08 - Ducks 4, Flames 2","Calgary Flames","Limited ReportFull ReportSeries Report","60","52","67","43.70","38","44","46.34","27","29","48.21","2","4","33.33","2.11","3.11","40.33","19","28","40.43","7","6","53.85","1","1","50.00","16.67","80.00","7.41","86.21","0.936"
"2015-05-09 - Lightning 1, Canadiens 2","Montreal Canadiens","Limited ReportFull ReportSeries Report","60","62","54","53.45","45","35","56.25","29","25","53.70","2","1","66.67","2.29","1.84","55.45","22","21","51.16","8","9","47.06","0","1","0.00","0.00","85.71","6.90","96.00","1.029"
"2015-05-10 - Flames 2, Ducks 3","Anaheim Ducks","Limited ReportFull ReportSeries Report","62.433333333333","90","40","69.23","63","31","67.02","47","19","71.21","3","2","60.00","3.92","1.49","72.44","49","19","72.06","17","6","73.91","3","0","100.00","23.08","100.00","6.38","89.47","0.959"
"2015-05-10 - Rangers 4, Capitals 3","Washington Capitals","Limited ReportFull ReportSeries Report","60","96","55","63.58","62","40","60.78","45","28","61.64","3","4","42.86","3.97","2.39","62.43","45","28","61.64","18","13","58.06","3","3","50.00","25.00","72.73","6.67","85.71","0.924"
"2015-05-12 - Canadiens 1, Lightning 4","Tampa Bay Lightning","Limited ReportFull ReportSeries Report","60","47","40","54.02","35","29","54.69","28","19","59.57","4","1","80.00","2.32","1.53","60.24","18","22","45.00","6","5","54.55","2","1","66.67","33.33","66.67","14.29","94.74","1.090"
"2015-05-13 - Capitals 1, Rangers 2","New York Rangers","Limited ReportFull ReportSeries Report","71.4","74","68","52.11","53","49","51.96","39","36","52.00","2","1","66.67","3.34","3.36","49.84","29","39","42.65","9","12","42.86","2","1","66.67","33.33","83.33","5.13","97.22","1.024"
"2015-05-16 - Lightning 1, Rangers 2","New York Rangers","Limited ReportFull ReportSeries Report","60","61","50","54.95","44","35","55.70","30","24","55.56","2","1","66.67","3.61","2.11","63.06","30","24","55.56","15","9","62.50","2","0","100.00","25.00","100.00","6.67","95.83","1.025"
"2015-05-17 - Blackhawks 1, Ducks 4","Anaheim Ducks","Limited ReportFull ReportSeries Report","60","53","70","43.09","44","48","47.83","27","33","45.00","4","1","80.00","3.98","2.9","57.84","28","32","46.67","12","13","48.00","2","1","66.67","25.00","90.00","14.81","96.97","1.118"
"2015-05-18 - Lightning 6, Rangers 2","New York Rangers","Limited ReportFull ReportSeries Report","60","63","41","60.58","46","31","59.74","37","26","58.73","2","6","25.00","3.99","3.45","53.61","35","24","59.32","19","10","65.52","1","4","20.00","7.69","50.00","5.41","76.92","0.823"
"2015-05-19 - Blackhawks 3, Ducks 2","Anaheim Ducks","Limited ReportFull ReportSeries Report","116.2","129","115","52.87","100","80","55.56","62","56","52.54","2","3","40.00","6.11","4.11","59.82","56","47","54.37","25","15","62.50","2","3","40.00","11.76","76.92","3.23","94.64","0.979"
"2015-05-20 - Rangers 5, Lightning 6","Tampa Bay Lightning","Limited ReportFull ReportSeries Report","63.55","64","58","52.46","50","45","52.63","40","28","58.82","6","5","54.55","3.11","1.94","61.58","37","20","64.91","14","6","70.00","3","3","50.00","30.00","40.00","15.00","82.14","0.971"
"2015-05-21 - Ducks 2, Blackhawks 1","Chicago Blackhawks","Limited ReportFull ReportSeries Report","60","67","46","59.29","40","37","51.95","28","27","50.91","1","2","33.33","2.12","2.44","46.52","25","21","54.35","7","10","41.18","1","1","50.00","33.33","83.33","3.57","92.59","0.962"
"2015-05-22 - Rangers 5, Lightning 1","Tampa Bay Lightning","Limited ReportFull ReportSeries Report","60","61","42","59.22","52","33","61.18","39","24","61.90","1","5","16.67","2.8","2.3","54.91","32","22","59.26","14","13","51.85","0","3","0.00","0.00","70.00","2.56","79.17","0.817"
"2015-05-23 - Ducks 4, Blackhawks 5","Chicago Blackhawks","Limited ReportFull ReportSeries Report","85.616666666667","92","78","54.12","58","58","50.00","40","51","43.96","5","4","55.56","3.15","3.58","46.85","35","37","48.61","13","16","44.83","3","3","50.00","30.00","78.57","12.50","92.16","1.047"
"2015-05-24 - Lightning 2, Rangers 0","New York Rangers","Limited ReportFull ReportSeries Report","60","58","42","58.00","34","31","52.31","26","22","54.17","0","2","0.00","1.94","2.79","41.09","34","22","60.71","8","8","50.00","0","1","0.00","0.00","85.71","0.00","90.91","0.909"
"2015-05-25 - Blackhawks 4, Ducks 5","Anaheim Ducks","Limited ReportFull ReportSeries Report","60.75","54","66","45.00","43","45","48.86","28","28","50.00","5","4","55.56","2.58","2.09","55.22","23","29","44.23","10","9","52.63","3","1","75.00","33.33","85.71","17.86","85.71","1.036"
"2015-05-26 - Rangers 7, Lightning 3","Tampa Bay Lightning","Limited ReportFull ReportSeries Report","60","65","55","54.17","48","43","52.75","39","34","53.42","3","7","30.00","2.5","2.96","45.78","27","26","50.94","15","10","60.00","2","4","33.33","15.38","60.00","7.69","79.41","0.871"
"2015-05-27 - Ducks 2, Blackhawks 5","Chicago Blackhawks","Limited ReportFull ReportSeries Report","60","54","57","48.65","31","38","44.93","23","32","41.82","5","2","71.43","2.6","2.19","54.30","31","26","54.39","9","12","42.86","3","1","75.00","37.50","85.71","21.74","93.75","1.155"
"2015-05-29 - Lightning 2, Rangers 0","New York Rangers","Limited ReportFull ReportSeries Report","60","53","44","54.64","33","32","50.77","22","25","46.81","0","2","0.00","1.86","2","48.28","15","21","41.67","5","10","33.33","0","2","0.00","0.00","75.00","0.00","92.00","0.920"
"2015-05-30 - Blackhawks 5, Ducks 3","Anaheim Ducks","Limited ReportFull ReportSeries Report","60","68","51","57.14","53","37","58.89","38","26","59.38","3","5","37.50","2.95","3.93","42.84","27","24","52.94","13","11","54.17","2","3","40.00","22.22","70.00","7.89","80.77","0.887"
"2015-06-03 - Blackhawks 2, Lightning 1","Tampa Bay Lightning","Limited ReportFull ReportSeries Report","60","45","52","46.39","34","37","47.89","23","21","52.27","1","2","33.33","1.76","1.37","56.23","14","19","42.42","7","4","63.64","1","0","100.00","33.33","100.00","4.35","90.48","0.948"
"2015-06-06 - Blackhawks 3, Lightning 4","Tampa Bay Lightning","Limited ReportFull ReportSeries Report","60","48","49","49.48","36","40","47.37","24","29","45.28","4","3","57.14","2.52","1.54","61.99","24","18","57.14","7","7","50.00","2","1","66.67","40.00","83.33","16.67","89.66","1.063"
"2015-06-08 - Lightning 3, Blackhawks 2","Chicago Blackhawks","Limited ReportFull ReportSeries Report","60","67","51","56.78","48","37","56.47","38","32","54.29","2","3","40.00","2.4","2.24","51.74","26","24","52.00","11","9","55.00","0","2","0.00","0.00","71.43","5.26","90.63","0.959"
"2015-06-10 - Lightning 1, Blackhawks 2","Chicago Blackhawks","Limited ReportFull ReportSeries Report","60","45","61","42.45","28","38","42.42","19","25","43.18","2","1","66.67","1.95","2.26","46.30","18","25","41.86","7","11","38.89","2","1","66.67","50.00","75.00","10.53","96.00","1.065"
"2015-06-13 - Blackhawks 2, Lightning 1","Tampa Bay Lightning","Limited ReportFull ReportSeries Report","60","61","56","52.14","43","40","51.81","32","29","52.46","1","2","33.33","1.66","2.14","43.59","24","29","45.28","7","11","38.89","0","2","0.00","0.00","75.00","3.13","93.10","0.962"
"2015-06-15 - Lightning 0, Blackhawks 2","Chicago Blackhawks","Limited ReportFull ReportSeries Report","60","58","60","49.15","46","35","56.79","32","25","56.14","2","0","100.00","3.06","1.98","60.69","23","18","56.10","10","7","58.82","1","0","100.00","16.67","100.00","6.25","100.00","1.063"
