"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","SH%","SV%","PDO"
"2020-08-30 - Avalanche 4, Stars 5","Dallas Stars","Limited ReportFull ReportSeries Report","60","48","74","39.34","38","52","42.22","29","37","43.94","5","4","55.56","3.58","3.55","50.15","32","35","47.76","17","19","47.22","5","1","83.33","38.46","90.91","17.24","89.19","1.064"
"2020-08-30 - Flyers 2, Islanders 3","New York Islanders","Limited ReportFull ReportSeries Report","60","52","68","43.33","45","49","47.87","33","38","46.48","3","2","60.00","3.61","2.59","58.17","36","37","49.32","16","14","53.33","2","1","66.67","18.18","90.91","9.09","94.74","1.038"
"2020-08-30 - Golden Knights 5, Canucks 3","Vancouver Canucks","Limited ReportFull ReportSeries Report","60","51","62","45.13","35","44","44.30","31","33","48.44","3","5","37.50","2.38","3.87","38.06","21","35","37.50","12","13","48.00","1","2","33.33","9.09","80.00","9.68","84.85","0.945"
"2020-08-31 - Bruins 2, Lightning 3","Tampa Bay Lightning","Limited ReportFull ReportSeries Report","94.166666666667","90","100","47.37","56","65","46.28","35","47","42.68","3","2","60.00","2.96","3.16","48.36","44","47","48.35","15","13","53.57","1","1","50.00","11.11","88.89","8.57","95.74","1.043"
"2020-08-31 - Stars 3, Avalanche 6","Colorado Avalanche","Limited ReportFull ReportSeries Report","60","56","72","43.75","48","48","50.00","41","34","54.67","6","3","66.67","4.9","3.23","60.25","27","34","44.26","16","15","51.61","4","2","66.67","30.77","81.82","14.63","91.18","1.058"
"2020-09-01 - Canucks 2, Golden Knights 1","Vegas Golden Knights","Limited ReportFull ReportSeries Report","60","79","38","67.52","57","25","69.51","43","17","71.67","1","2","33.33","3.47","1.21","74.16","39","15","72.22","14","4","77.78","1","2","33.33","10.00","33.33","2.33","88.24","0.906"
"2020-09-01 - Islanders 3, Flyers 4","Philadelphia Flyers","Limited ReportFull ReportSeries Report","72.333333333333","79","60","56.83","51","50","50.50","32","32","50.00","4","3","57.14","2.62","3.18","45.13","28","31","47.46","11","19","36.67","2","2","50.00","25.00","83.33","12.50","90.63","1.031"
"2020-09-02 - Avalanche 4, Stars 1","Dallas Stars","Limited ReportFull ReportSeries Report","60","57","61","48.31","39","35","52.70","28","24","53.85","1","4","20.00","2.23","3.35","39.91","23","31","42.59","10","16","38.46","0","1","0.00","0.00","90.91","3.57","83.33","0.869"
"2020-09-03 - Flyers 5, Islanders 4","New York Islanders","Limited ReportFull ReportSeries Report","95.05","107","75","58.79","76","46","62.30","53","31","63.10","4","5","44.44","5.12","3.02","62.90","51","32","61.45","22","10","68.75","2","3","40.00","11.76","57.14","7.55","83.87","0.914"
"2020-09-03 - Golden Knights 0, Canucks 4","Vancouver Canucks","Limited ReportFull ReportSeries Report","60","42","90","31.82","30","69","30.30","23","48","32.39","4","0","100.00","3.08","5.32","36.70","24","52","31.58","13","22","37.14","2","0","100.00","20.00","100.00","17.39","100.00","1.174"
"2020-09-04 - Canucks 0, Golden Knights 3","Vegas Golden Knights","Limited ReportFull ReportSeries Report","60","78","39","66.67","48","24","66.67","36","14","72.00","3","0","100.00","4.31","1.47","74.61","35","21","62.50","16","6","72.73","2","0","100.00","18.18","100.00","8.33","100.00","1.083"
"2020-09-04 - Stars 5, Avalanche 4","Colorado Avalanche","Limited ReportFull ReportSeries Report","67.4","84","65","56.38","59","43","57.84","44","35","55.70","4","5","44.44","4.33","2.65","62.02","44","32","57.89","23","12","65.71","3","4","42.86","18.75","60.00","9.09","85.71","0.948"
"2020-09-05 - Islanders 4, Flyers 0","Philadelphia Flyers","Limited ReportFull ReportSeries Report","60","49","55","47.12","27","38","41.54","16","26","38.10","0","4","0.00","2.13","3.5","37.84","31","36","46.27","12","14","46.15","0","0","-","0.00","100.00","0.00","84.62","0.846"
"2020-09-06 - Stars 1, Golden Knights 0","Vegas Golden Knights","Limited ReportFull ReportSeries Report","60","48","51","48.48","33","33","50.00","25","25","50.00","0","1","0.00","1.4","2.3","37.79","16","29","35.56","5","9","35.71","0","1","0.00","0.00","85.71","0.00","96.00","0.960"
"2020-09-07 - Islanders 2, Lightning 8","Tampa Bay Lightning","Limited ReportFull ReportSeries Report","60","47","43","52.22","35","29","54.69","34","24","58.62","8","2","80.00","2.87","2.87","50.04","24","28","46.15","15","11","57.69","7","1","87.50","50.00","88.89","23.53","91.67","1.152"
"2020-09-08 - Stars 0, Golden Knights 3","Vegas Golden Knights","Limited ReportFull ReportSeries Report","60","56","41","57.73","46","30","60.53","32","24","57.14","3","0","100.00","3.29","1.99","62.33","30","20","60.00","16","8","66.67","2","0","100.00","20.00","100.00","9.38","100.00","1.094"
"2020-09-09 - Islanders 1, Lightning 2","Tampa Bay Lightning","Limited ReportFull ReportSeries Report","60","49","59","45.37","34","35","49.28","21","28","42.86","2","1","66.67","2.71","2.74","49.80","23","33","41.07","12","15","44.44","0","1","0.00","0.00","88.89","9.52","96.43","1.060"
"2020-09-10 - Golden Knights 2, Stars 3","Dallas Stars","Limited ReportFull ReportSeries Report","60.516666666667","44","73","37.61","28","52","35.00","23","40","36.51","3","2","60.00","2.19","3.79","36.67","23","22","51.11","9","15","37.50","1","1","50.00","14.29","91.67","13.04","95.00","1.080"
"2020-09-11 - Lightning 3, Islanders 5","New York Islanders","Limited ReportFull ReportSeries Report","60","58","77","42.96","44","52","45.83","36","37","49.32","5","3","62.50","3.01","2.87","51.19","31","31","50.00","15","17","46.88","4","3","57.14","33.33","66.67","13.89","91.89","1.058"
"2020-09-12 - Golden Knights 1, Stars 2","Dallas Stars","Limited ReportFull ReportSeries Report","60","38","69","35.51","24","52","31.58","20","33","37.74","2","1","66.67","2.21","3.69","37.49","22","30","42.31","12","15","44.44","2","0","100.00","22.22","100.00","10.00","96.97","1.070"
"2020-09-13 - Lightning 4, Islanders 1","New York Islanders","Limited ReportFull ReportSeries Report","60","58","61","48.74","41","44","48.24","27","36","42.86","1","4","20.00","2.25","3.76","37.39","31","31","50.00","13","15","46.43","0","3","0.00","0.00","76.92","3.70","88.89","0.926"
"2020-09-14 - Stars 3, Golden Knights 2","Vegas Golden Knights","Limited ReportFull ReportSeries Report","63.6","65","54","54.62","43","32","57.33","36","26","58.06","2","3","40.00","2.71","2.24","54.70","35","22","61.40","17","10","62.96","1","1","50.00","7.69","85.71","5.56","88.46","0.940"
"2020-09-15 - Islanders 2, Lightning 1","Tampa Bay Lightning","Limited ReportFull ReportSeries Report","92.5","84","64","56.76","52","34","60.47","37","24","60.66","1","2","33.33","3.34","1.88","64.06","40","26","60.61","14","7","66.67","0","1","0.00","0.00","80.00","2.70","91.67","0.944"
"2020-09-17 - Lightning 2, Islanders 1","New York Islanders","Limited ReportFull ReportSeries Report","73.3","64","103","38.32","39","68","36.45","27","48","36.00","1","2","33.33","2.09","3.58","36.84","25","40","38.46","10","16","38.46","0","2","0.00","0.00","71.43","3.70","95.83","0.995"
"2020-09-19 - Stars 4, Lightning 1","Tampa Bay Lightning","Limited ReportFull ReportSeries Report","60","77","51","60.16","51","33","60.71","36","20","64.29","1","4","20.00","2.53","3.18","44.24","26","28","48.15","8","12","40.00","1","2","33.33","20.00","71.43","2.78","80.00","0.828"
"2020-09-21 - Stars 2, Lightning 3","Tampa Bay Lightning","Limited ReportFull ReportSeries Report","60","60","52","53.57","40","33","54.79","31","29","51.67","3","2","60.00","3.04","2.52","54.62","25","24","51.02","14","11","56.00","1","2","33.33","9.09","77.78","9.68","93.10","1.028"
"2020-09-23 - Lightning 5, Stars 2","Dallas Stars","Limited ReportFull ReportSeries Report","60","43","45","48.86","31","36","46.27","24","32","42.86","2","5","28.57","2.2","2.17","50.44","30","22","57.69","11","8","57.89","1","2","33.33","12.50","71.43","8.33","84.38","0.927"
"2020-09-25 - Lightning 5, Stars 4","Dallas Stars","Limited ReportFull ReportSeries Report","66.566666666667","58","68","46.03","40","49","44.94","30","35","46.15","4","5","44.44","2.43","3.84","38.75","25","32","43.86","11","18","37.93","4","3","57.14","50.00","76.92","13.33","85.71","0.990"
"2020-09-26 - Stars 3, Lightning 2","Tampa Bay Lightning","Limited ReportFull ReportSeries Report","89.383333333333","92","68","57.50","59","50","54.13","41","33","55.41","2","3","40.00","3.18","4.26","42.69","42","37","53.16","12","19","38.71","1","3","25.00","10.00","81.25","4.88","90.91","0.958"
"2020-09-28 - Lightning 2, Stars 0","Dallas Stars","Limited ReportFull ReportSeries Report","60","57","55","50.89","35","39","47.30","22","29","43.14","0","2","0.00","2.47","2.19","52.93","28","20","58.33","16","7","69.57","0","2","0.00","0.00","60.00","0.00","93.10","0.931"
