"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","SH%","SV%","PDO"
"2008-04-11 - Rangers 2, Devils 1","New Jersey Devils","Limited ReportFull ReportSeries Report","60","55","43","56.12","42","37","53.16","27","30","47.37","1","2","33.33","3.02","1.74","63.46","28","17","62.22","18","6","75.00","1","0","100.00","7.69","100.00","3.70","93.33","0.970"
"2008-04-11 - Senators 3, Penguins 5","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","80","54","59.70","68","39","63.55","54","30","64.29","5","3","62.50","4.85","2.29","67.89","43","23","65.15","23","10","69.70","2","3","40.00","11.11","66.67","9.26","90.00","0.993"
"2008-04-12 - Bruins 2, Canadiens 3","Montreal Canadiens","Limited ReportFull ReportSeries Report","62.5","61","76","44.53","41","51","44.57","31","39","44.29","3","2","60.00","3.24","2","61.79","33","27","55.00","16","3","84.21","1","1","50.00","9.09","50.00","9.68","94.87","1.045"
"2008-04-12 - Predators 2, Red Wings 4","Detroit Red Wings","Limited ReportFull ReportSeries Report","60","59","46","56.19","50","37","57.47","38","27","58.46","4","2","66.67","3.34","2.45","57.66","36","23","61.02","17","12","58.62","2","2","50.00","14.29","80.00","10.53","92.59","1.031"
"2008-04-12 - Stars 5, Ducks 2","Anaheim Ducks","Limited ReportFull ReportSeries Report","60","39","40","49.37","33","36","47.83","22","30","42.31","2","5","28.57","2.1","2.21","48.72","22","24","47.83","6","6","50.00","2","3","40.00","50.00","40.00","9.09","83.33","0.924"
"2008-04-13 - Canadiens 1, Bruins 2","Boston Bruins","Limited ReportFull ReportSeries Report","69.416666666667","61","51","54.46","43","40","51.81","31","28","52.54","2","1","66.67","2.16","2.42","47.17","25","24","51.02","10","10","50.00","0","1","0.00","0.00","83.33","6.45","96.43","1.029"
"2008-04-13 - Devils 4, Rangers 3","New York Rangers","Limited ReportFull ReportSeries Report","66.016666666667","57","61","48.31","47","51","47.96","30","33","47.62","3","4","42.86","3.92","4.67","45.69","37","40","48.05","19","23","45.24","2","2","50.00","12.50","87.50","10.00","87.88","0.979"
"2008-04-13 - Flyers 2, Capitals 0","Washington Capitals","Limited ReportFull ReportSeries Report","60","53","67","44.17","39","55","41.49","24","41","36.92","0","2","0.00","3","3.61","45.43","26","37","41.27","12","12","50.00","0","2","0.00","0.00","75.00","0.00","95.12","0.951"
"2008-04-13 - Sharks 3, Flames 4","Calgary Flames","Limited ReportFull ReportSeries Report","60","44","43","50.57","33","37","47.14","25","27","48.08","4","3","57.14","2.06","1.6","56.33","19","18","51.35","7","4","63.64","1","1","50.00","16.67","66.67","16.00","88.89","1.049"
"2008-04-14 - Penguins 4, Senators 1","Ottawa Senators","Limited ReportFull ReportSeries Report","60","54","59","47.79","42","48","46.67","34","38","47.22","1","4","20.00","2.22","2.55","46.48","19","26","42.22","6","9","40.00","0","2","0.00","0.00","77.78","2.94","89.47","0.924"
"2008-04-14 - Red Wings 3, Predators 5","Nashville Predators","Limited ReportFull ReportSeries Report","60","50","43","53.76","40","34","54.05","29","26","52.73","5","3","62.50","2.68","1.72","60.92","18","16","52.94","10","5","66.67","2","2","50.00","28.57","50.00","17.24","88.46","1.057"
"2008-04-14 - Wild 3, Avalanche 2","Colorado Avalanche","Limited ReportFull ReportSeries Report","71.966666666667","75","75","50.00","57","59","49.14","46","39","54.12","2","3","40.00","3.95","3.39","53.82","44","40","52.38","22","15","59.46","2","2","50.00","11.11","80.00","4.35","92.31","0.967"
"2008-04-15 - Canadiens 1, Bruins 0","Boston Bruins","Limited ReportFull ReportSeries Report","60","54","48","52.94","40","35","53.33","27","28","49.09","0","1","0.00","2.15","1.53","58.42","23","22","51.11","8","5","61.54","0","0","-","0.00","100.00","0.00","96.43","0.964"
"2008-04-15 - Capitals 3, Flyers 6","Philadelphia Flyers","Limited ReportFull ReportSeries Report","60","57","62","47.90","46","37","55.42","33","19","63.46","6","3","66.67","4.46","1.91","70.04","30","25","54.55","8","5","61.54","3","2","60.00","50.00","33.33","18.18","84.21","1.024"
"2008-04-15 - Ducks 4, Stars 2","Dallas Stars","Limited ReportFull ReportSeries Report","60","58","28","67.44","41","22","65.08","33","15","68.75","2","4","33.33","2.46","1.33","64.86","24","13","64.86","14","7","66.67","2","3","40.00","20.00","40.00","6.06","73.33","0.794"
"2008-04-15 - Sharks 3, Flames 2","Calgary Flames","Limited ReportFull ReportSeries Report","60","38","57","40.00","23","41","35.94","10","32","23.81","2","3","40.00","1.05","1.82","36.45","11","19","36.67","6","8","42.86","1","2","33.33","50.00","66.67","20.00","90.63","1.106"
"2008-04-15 - Wild 1, Avalanche 5","Colorado Avalanche","Limited ReportFull ReportSeries Report","60","57","41","58.16","51","32","61.45","40","25","61.54","5","1","83.33","3.31","1.68","66.35","29","15","65.91","14","2","87.50","2","1","66.67","16.67","50.00","12.50","96.00","1.085"
"2008-04-16 - Devils 3, Rangers 5","New York Rangers","Limited ReportFull ReportSeries Report","60","65","48","57.52","55","40","57.89","39","31","55.71","5","3","62.50","4.75","2.57","64.88","46","28","62.16","21","13","61.76","2","2","50.00","12.50","81.82","12.82","90.32","1.031"
"2008-04-16 - Penguins 3, Senators 1","Ottawa Senators","Limited ReportFull ReportSeries Report","60","45","57","44.12","34","42","44.74","22","34","39.29","1","3","25.00","2.03","3.15","39.23","26","32","44.83","8","13","38.10","1","2","33.33","33.33","77.78","4.55","91.18","0.957"
"2008-04-16 - Red Wings 2, Predators 3","Nashville Predators","Limited ReportFull ReportSeries Report","60","40","64","38.46","31","49","38.75","27","41","39.71","3","2","60.00","1.46","2.68","35.34","19","28","40.43","5","10","33.33","1","0","100.00","20.00","100.00","11.11","95.12","1.062"
"2008-04-17 - Avalanche 3, Wild 2","Minnesota Wild","Limited ReportFull ReportSeries Report","60","68","30","69.39","53","26","67.09","40","17","70.18","2","3","40.00","3.22","1.64","66.26","25","16","60.98","9","7","56.25","0","2","0.00","0.00","60.00","5.00","82.35","0.874"
"2008-04-17 - Bruins 5, Canadiens 1","Montreal Canadiens","Limited ReportFull ReportSeries Report","60","61","61","50.00","44","41","51.76","32","24","57.14","1","5","16.67","2.12","2.68","44.17","24","33","42.11","10","11","47.62","1","2","33.33","16.67","77.78","3.13","79.17","0.823"
"2008-04-17 - Capitals 3, Flyers 4","Philadelphia Flyers","Limited ReportFull ReportSeries Report","86.666666666667","84","87","49.12","63","59","51.64","46","41","52.87","4","3","57.14","3.18","3.35","48.63","36","30","54.55","12","12","50.00","4","1","80.00","33.33","85.71","8.70","92.68","1.014"
"2008-04-17 - Ducks 1, Stars 3","Dallas Stars","Limited ReportFull ReportSeries Report","60","42","53","44.21","31","40","43.66","20","28","41.67","3","1","75.00","1.53","2.25","40.37","18","25","41.86","8","9","47.06","2","0","100.00","40.00","100.00","15.00","96.43","1.114"
"2008-04-17 - Flames 3, Sharks 4","San Jose Sharks","Limited ReportFull ReportSeries Report","60","44","63","41.12","34","50","40.48","26","36","41.94","4","3","57.14","2.16","2.93","42.43","18","30","37.50","8","11","42.11","2","2","50.00","40.00","77.78","15.38","91.67","1.071"
"2008-04-18 - Predators 1, Red Wings 2","Detroit Red Wings","Limited ReportFull ReportSeries Report","61.8","82","41","66.67","68","29","70.10","54","21","72.00","2","1","66.67","4.2","1.25","77.05","47","12","79.66","22","5","81.48","1","1","50.00","4.76","66.67","3.70","95.24","0.989"
"2008-04-18 - Rangers 5, Devils 3","New Jersey Devils","Limited ReportFull ReportSeries Report","60","42","30","58.33","34","29","53.97","26","23","53.06","3","5","37.50","3.42","2.25","60.29","18","17","51.43","9","7","56.25","2","1","66.67","25.00","83.33","11.54","78.26","0.898"
"2008-04-18 - Stars 2, Ducks 5","Anaheim Ducks","Limited ReportFull ReportSeries Report","60","45","64","41.28","40","54","42.55","32","42","43.24","5","2","71.43","3.89","3.55","52.32","31","39","44.29","13","17","43.33","2","1","66.67","15.38","93.33","15.63","95.24","1.109"
"2008-04-19 - Canadiens 4, Bruins 5","Boston Bruins","Limited ReportFull ReportSeries Report","60","64","52","55.17","48","43","52.75","36","35","50.70","5","4","55.56","2.97","2.35","55.84","33","26","55.93","12","13","48.00","4","3","57.14","36.36","75.00","13.89","88.57","1.025"
"2008-04-19 - Flyers 2, Capitals 3","Washington Capitals","Limited ReportFull ReportSeries Report","60","65","61","51.59","41","45","47.67","26","32","44.83","3","2","60.00","3.3","2.12","60.92","45","22","67.16","14","7","66.67","2","1","66.67","18.18","83.33","11.54","93.75","1.053"
"2008-04-19 - Wild 1, Avalanche 2","Colorado Avalanche","Limited ReportFull ReportSeries Report","60","48","53","47.52","38","42","47.50","30","35","46.15","2","1","66.67","1.84","1.95","48.45","22","19","53.66","10","8","55.56","1","0","100.00","11.11","100.00","6.67","97.14","1.038"
"2008-04-20 - Ducks 1, Stars 4","Dallas Stars","Limited ReportFull ReportSeries Report","60","52","38","57.78","40","23","63.49","26","18","59.09","4","1","80.00","2.37","0.88","72.95","20","17","54.05","5","1","83.33","2","0","100.00","40.00","-","15.38","94.44","1.098"
"2008-04-20 - Red Wings 3, Predators 0","Nashville Predators","Limited ReportFull ReportSeries Report","60","47","78","37.60","34","62","35.42","20","43","31.75","0","3","0.00","1.78","4.32","29.15","23","35","39.66","3","12","20.00","0","0","-","0.00","100.00","0.00","93.02","0.930"
"2008-04-20 - Sharks 0, Flames 2","Calgary Flames","Limited ReportFull ReportSeries Report","60","53","44","54.64","37","32","53.62","25","21","54.35","2","0","100.00","2.47","1.6","60.68","19","15","55.88","10","3","76.92","1","0","100.00","10.00","100.00","8.00","100.00","1.080"
"2008-04-21 - Bruins 0, Canadiens 5","Montreal Canadiens","Limited ReportFull ReportSeries Report","60","51","72","41.46","39","49","44.32","35","25","58.33","5","0","100.00","2.42","3.14","43.57","28","31","47.46","14","9","60.87","3","0","100.00","25.00","100.00","14.29","100.00","1.143"
"2008-04-21 - Capitals 4, Flyers 2","Philadelphia Flyers","Limited ReportFull ReportSeries Report","60","49","66","42.61","40","49","44.94","35","40","46.67","2","4","33.33","2.46","2.82","46.53","25","29","46.30","9","13","40.91","1","2","33.33","14.29","81.82","5.71","90.00","0.957"
"2008-04-22 - Flames 3, Sharks 5","San Jose Sharks","Limited ReportFull ReportSeries Report","60","63","45","58.33","51","32","61.45","41","22","65.08","5","3","62.50","4.01","1.77","69.44","34","17","66.67","20","9","68.97","1","3","25.00","5.88","50.00","12.20","86.36","0.986"
"2008-04-22 - Flyers 3, Capitals 2","Washington Capitals","Limited ReportFull ReportSeries Report","66.1","73","65","52.90","58","46","55.77","41","34","54.67","2","3","40.00","3.45","3.5","49.63","39","33","54.17","10","12","45.45","1","1","50.00","12.50","87.50","4.88","91.18","0.961"
"2008-04-24 - Avalanche 3, Red Wings 4","Detroit Red Wings","Limited ReportFull ReportSeries Report","60","62","33","65.26","48","25","65.75","36","21","63.16","4","3","57.14","2.72","1.67","61.98","29","18","61.70","14","11","56.00","3","2","60.00","30.00","77.78","11.11","85.71","0.968"
"2008-04-24 - Flyers 3, Canadiens 4","Montreal Canadiens","Limited ReportFull ReportSeries Report","60.8","67","67","50.00","45","49","47.87","34","33","50.75","4","3","57.14","3.37","2.32","59.28","29","28","50.88","10","8","55.56","3","1","75.00","37.50","80.00","11.76","90.91","1.027"
"2008-04-25 - Rangers 4, Penguins 5","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","46","47","49.46","36","35","50.70","26","24","52.00","5","4","55.56","2.61","1.51","63.38","29","19","60.42","16","5","76.19","3","1","75.00","23.08","75.00","19.23","83.33","1.026"
"2008-04-25 - Stars 3, Sharks 2","San Jose Sharks","Limited ReportFull ReportSeries Report","64.65","55","38","59.14","39","26","60.00","27","18","60.00","2","3","40.00","2.7","1.73","60.88","24","18","57.14","7","8","46.67","2","1","66.67","28.57","80.00","7.41","83.33","0.907"
"2008-04-26 - Avalanche 1, Red Wings 5","Detroit Red Wings","Limited ReportFull ReportSeries Report","60","66","31","68.04","51","27","65.38","40","20","66.67","5","1","83.33","3.42","1.59","68.33","29","14","67.44","12","5","70.59","5","0","100.00","50.00","100.00","12.50","95.00","1.075"
"2008-04-26 - Flyers 4, Canadiens 2","Montreal Canadiens","Limited ReportFull ReportSeries Report","60","80","53","60.15","57","34","62.64","36","23","61.02","2","4","33.33","3.37","1.41","70.42","38","18","67.86","16","4","80.00","2","1","66.67","18.18","66.67","5.56","82.61","0.882"
"2008-04-27 - Rangers 0, Penguins 2","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","50","57","46.73","41","35","53.95","32","26","55.17","2","0","100.00","2.78","1.75","61.33","24","12","66.67","7","7","50.00","1","0","100.00","16.67","100.00","6.25","100.00","1.063"
"2008-04-27 - Stars 5, Sharks 2","San Jose Sharks","Limited ReportFull ReportSeries Report","60","54","41","56.84","41","30","57.75","31","26","54.39","2","5","28.57","3.08","3.25","48.73","30","23","56.60","16","8","66.67","2","2","50.00","18.18","66.67","6.45","80.77","0.872"
"2008-04-28 - Canadiens 2, Flyers 3","Philadelphia Flyers","Limited ReportFull ReportSeries Report","60","32","66","32.65","23","46","33.33","14","34","29.17","3","2","60.00","1.27","3.47","26.82","14","30","31.82","7","12","36.84","1","2","33.33","16.67","77.78","21.43","94.12","1.155"
"2008-04-29 - Penguins 5, Rangers 3","New York Rangers","Limited ReportFull ReportSeries Report","60","75","42","64.10","58","28","67.44","39","17","69.64","3","5","37.50","5.28","2.24","70.23","56","30","65.12","29","12","70.73","3","3","50.00","15.79","57.14","7.69","70.59","0.783"
"2008-04-29 - Red Wings 4, Avalanche 3","Colorado Avalanche","Limited ReportFull ReportSeries Report","60","40","64","38.46","37","51","42.05","33","35","48.53","3","4","42.86","2.34","4.5","34.21","22","33","40.00","13","13","50.00","3","2","60.00","23.08","81.82","9.09","88.57","0.977"
"2008-04-29 - Sharks 1, Stars 2","Dallas Stars","Limited ReportFull ReportSeries Report","64.616666666667","59","46","56.19","48","30","61.54","29","20","59.18","2","1","66.67","2.66","1.61","62.38","25","21","54.35","8","8","50.00","0","1","0.00","0.00","83.33","6.90","95.00","1.019"
"2008-04-30 - Canadiens 2, Flyers 4","Philadelphia Flyers","Limited ReportFull ReportSeries Report","60","58","76","43.28","35","58","37.63","26","38","40.63","4","2","66.67","3.36","4.28","44.01","22","32","40.74","11","20","35.48","3","2","60.00","37.50","86.67","15.38","94.74","1.101"
"2008-04-30 - Sharks 2, Stars 1","Dallas Stars","Limited ReportFull ReportSeries Report","60","37","51","42.05","25","36","40.98","18","24","42.86","1","2","33.33","1.18","2.34","33.61","17","22","43.59","6","9","40.00","0","1","0.00","0.00","83.33","5.56","91.67","0.972"
"2008-05-01 - Penguins 0, Rangers 3","New York Rangers","Limited ReportFull ReportSeries Report","60","62","44","58.49","42","32","56.76","34","29","53.97","3","0","100.00","4.38","4.37","50.06","47","36","56.63","18","17","51.43","1","0","100.00","6.67","100.00","8.82","100.00","1.088"
"2008-05-01 - Red Wings 8, Avalanche 2","Colorado Avalanche","Limited ReportFull ReportSeries Report","60","54","59","47.79","42","49","46.15","31","40","43.66","2","8","20.00","3.43","3.01","53.21","31","29","51.67","13","15","46.43","1","5","16.67","9.09","61.54","6.45","80.00","0.865"
"2008-05-02 - Stars 2, Sharks 3","San Jose Sharks","Limited ReportFull ReportSeries Report","61.083333333333","53","45","54.08","34","30","53.13","22","26","45.83","3","2","60.00","2.11","1.45","59.33","24","17","58.54","9","4","69.23","1","1","50.00","14.29","75.00","13.64","92.31","1.059"
"2008-05-03 - Flyers 6, Canadiens 4","Montreal Canadiens","Limited ReportFull ReportSeries Report","60","80","67","54.42","55","48","53.40","35","37","48.61","4","6","40.00","3.31","4.19","44.13","34","28","54.84","15","18","45.45","2","5","28.57","22.22","64.29","11.43","83.78","0.952"
"2008-05-04 - Rangers 2, Penguins 3","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","67.166666666667","66","58","53.23","57","41","58.16","40","22","64.52","3","2","60.00","3.53","2.34","60.18","35","27","56.45","14","11","56.00","1","1","50.00","8.33","87.50","7.50","90.91","0.984"
"2008-05-04 - Sharks 1, Stars 2","Dallas Stars","Limited ReportFull ReportSeries Report","129.05","99","122","44.80","70","94","42.68","55","62","47.01","2","1","66.67","3.29","4.46","42.45","40","52","43.48","11","24","31.43","2","0","100.00","20.00","100.00","3.64","98.39","1.020"
"2008-05-08 - Stars 1, Red Wings 4","Detroit Red Wings","Limited ReportFull ReportSeries Report","60","52","42","55.32","43","30","58.90","31","21","59.62","4","1","80.00","2.53","1.24","67.04","26","13","66.67","9","3","75.00","3","1","75.00","42.86","66.67","12.90","95.24","1.081"
"2008-05-09 - Flyers 2, Penguins 4","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","44","49","47.31","33","37","47.14","21","28","42.86","4","2","66.67","2.25","1.86","54.83","24","25","48.98","11","9","55.00","3","2","60.00","37.50","71.43","19.05","92.86","1.119"
"2008-05-10 - Stars 1, Red Wings 2","Detroit Red Wings","Limited ReportFull ReportSeries Report","60","60","35","63.16","47","29","61.84","34","18","65.38","2","1","66.67","2.63","1.55","62.84","20","10","66.67","5","5","50.00","0","0","-","0.00","100.00","5.88","94.44","1.003"
"2008-05-11 - Flyers 2, Penguins 4","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","69","56","55.20","47","41","53.41","38","32","54.29","4","2","66.67","3.78","2.11","64.17","32","27","54.24","11","9","55.00","3","2","60.00","27.27","75.00","10.53","93.75","1.043"
"2008-05-12 - Red Wings 5, Stars 2","Dallas Stars","Limited ReportFull ReportSeries Report","60","36","34","51.43","27","25","51.92","18","21","46.15","2","5","28.57","1.93","1.36","58.71","18","14","56.25","11","8","57.89","1","4","20.00","14.29","50.00","11.11","76.19","0.873"
"2008-05-13 - Penguins 4, Flyers 1","Philadelphia Flyers","Limited ReportFull ReportSeries Report","60","42","46","47.73","28","33","45.90","18","25","41.86","1","4","20.00","1.42","2.22","38.92","11","17","39.29","5","7","41.67","1","1","50.00","33.33","85.71","5.56","84.00","0.896"
"2008-05-14 - Red Wings 1, Stars 3","Dallas Stars","Limited ReportFull ReportSeries Report","60","51","69","42.50","33","49","40.24","22","34","39.29","3","1","75.00","2.02","2.55","44.23","23","29","44.23","8","11","42.11","1","0","100.00","25.00","100.00","13.64","97.06","1.107"
"2008-05-15 - Penguins 2, Flyers 4","Philadelphia Flyers","Limited ReportFull ReportSeries Report","60","64","60","51.61","45","47","48.91","34","38","47.22","4","2","66.67","3.84","2.46","60.93","29","28","50.88","14","14","50.00","2","1","66.67","22.22","90.91","11.76","94.74","1.065"
"2008-05-17 - Stars 2, Red Wings 1","Detroit Red Wings","Limited ReportFull ReportSeries Report","60","66","39","62.86","58","28","67.44","39","21","65.00","1","2","33.33","3.17","1.46","68.50","38","14","73.08","9","7","56.25","1","1","50.00","16.67","83.33","2.56","90.48","0.930"
"2008-05-18 - Flyers 0, Penguins 6","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","50","47","51.55","35","32","52.24","25","21","54.35","6","0","100.00","1.97","1.8","52.22","19","23","45.24","8","3","72.73","4","0","100.00","57.14","100.00","24.00","100.00","1.240"
"2008-05-19 - Red Wings 4, Stars 1","Dallas Stars","Limited ReportFull ReportSeries Report","60","53","48","52.48","41","39","51.25","29","29","50.00","1","4","20.00","1.72","2.53","40.52","17","21","44.74","8","8","50.00","0","4","0.00","0.00","50.00","3.45","86.21","0.897"
"2008-05-24 - Penguins 0, Red Wings 4","Detroit Red Wings","Limited ReportFull ReportSeries Report","60","68","41","62.39","53","33","61.63","36","19","65.45","4","0","100.00","3.03","1.7","64.07","35","16","68.63","13","6","68.42","2","0","100.00","28.57","100.00","11.11","100.00","1.111"
"2008-05-26 - Penguins 0, Red Wings 3","Detroit Red Wings","Limited ReportFull ReportSeries Report","60","64","43","59.81","52","31","62.65","34","22","60.71","3","0","100.00","2.7","1.71","61.29","27","19","58.70","10","8","55.56","2","0","100.00","25.00","100.00","8.82","100.00","1.088"
"2008-05-28 - Red Wings 2, Penguins 3","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","52","81","39.10","39","55","41.49","24","34","41.38","3","2","60.00","3","2.98","50.13","29","41","41.43","10","12","45.45","2","1","66.67","25.00","87.50","12.50","94.12","1.066"
"2008-05-31 - Red Wings 2, Penguins 1","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","42","65","39.25","32","44","42.11","23","30","43.40","1","2","33.33","2.18","2.84","43.43","21","16","56.76","10","6","62.50","1","1","50.00","16.67","75.00","4.35","93.33","0.977"
"2008-06-02 - Penguins 4, Red Wings 3","Detroit Red Wings","Limited ReportFull ReportSeries Report","109.95","130","60","68.42","99","48","67.35","58","32","64.44","3","4","42.86","5.12","2.62","66.13","67","30","69.07","20","15","57.14","1","2","33.33","7.69","81.82","5.17","87.50","0.927"
"2008-06-04 - Red Wings 3, Penguins 2","Pittsburgh Penguins","Limited ReportFull ReportSeries Report","60","38","66","36.54","31","52","37.35","22","30","42.31","2","3","40.00","1.73","2.81","38.05","15","29","34.09","4","12","25.00","1","1","50.00","50.00","85.71","9.09","90.00","0.991"
